# version=2017
 permID|provID     |  trkSub|mode|stn |prog|obsTime                 | ra        |dec        |rmsRA   |rmsDec  |rmsCorr|  astCat|mag  |rmsMag  |band| photCat|photAp|logSNR| exp|rmsFit|notes|remarks                                             
 136472|           |   D6472| CCD|688 |  0C|2006-03-24T07:54:06.336Z|185.057025 |+30.259367 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-03-24T07:56:43.584Z|185.057004 |+30.259383 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-03-24T07:59:20.832Z|185.056967 |+30.259394 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-03-25T05:33:21.600Z|185.0408   |+30.264561 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-03-25T05:39:59.040Z|185.040725 |+30.2646   |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-03-25T05:46:35.616Z|185.040621 |+30.264617 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-03-25T05:52:07.392Z|185.040546 |+30.264642 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-03-25T05:54:43.776Z|185.040508 |+30.26465  |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-03-25T05:57:21.888Z|185.040483 |+30.264658 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-03-25T06:10:16.896Z|185.040325 |+30.264711 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-03-25T06:15:55.584Z|185.040258 |+30.264736 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-03-25T06:21:34.272Z|185.040175 |+30.264756 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-03-25T06:27:11.232Z|185.040121 |+30.264772 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|213 |    |2006-03-25T22:38:07.296Z|185.028    |+30.26858  |        |        |       |  USNOA2|16.3 |        |   R|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|213 |    |2006-03-25T22:48:42.336Z|185.02796  |+30.26872  |        |        |       |  USNOA2|16.2 |        |   R|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|H89 |    |2006-03-27T03:25:55.200Z|185.00633  |+30.27517  |        |        |       |  USNOB1|17.3 |        |   V|        |      |      |    |      |     |                                                    
