# version=2017
provID     |  trkSub|mode|stn |prog|obsTime                 | ra        |dec        |  astCat|mag  |band
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:03:39.542Z|354.13646  | +6.91811  |     UNK|15.4 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:04:00.883Z|354.14513  | +6.91603  |     UNK|14.1 |   R
2008 TC3   | K08T03C| CCD|J53 |    |2008-10-07T00:04:20.928Z|354.97925  | +8.43206  |   UCAC2|14.3 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:04:22.224Z|354.15413  | +6.91375  |     UNK|15.7 |   R
2008 TC3   | K08T03C| CCD|A86 |    |2008-10-07T00:04:30.432Z|354.57654  | +7.84528  |  USNOA2|14.6 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:04:38.035Z|354.82012  | +8.41069  |  USNOB1|14.8 |   V
2008 TC3   | K08T03C| CCD|J53 |    |2008-10-07T00:04:42.528Z|354.98667  | +8.43306  |   UCAC2|14.2 |   R
2008 TC3   | K08T03C| CCD|213 |    |2008-10-07T00:04:46.848Z|354.58729  | +8.13292  |   CMC14|14.4 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:04:55.142Z|354.16883  | +6.91039  |     UNK|14.8 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:05:13.027Z|354.83175  | +8.41225  |  USNOB1|15.4 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:05:16.570Z|354.17717  | +6.90836  |     UNK|14.8 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:05:27.456Z|354.47954  | +7.945    | USNOSA2|14.7 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:05:37.997Z|354.18671  | +6.90611  |     UNK|14.5 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:05:43.872Z|354.48508  | +7.94489  | USNOSA2|14.9 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:05:59.424Z|354.196    | +6.90383  |     UNK|14.9 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:06:00.288Z|354.49058  | +7.94475  | USNOSA2|14.7 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:06:15.840Z|354.49629  | +7.94467  | USNOSA2|14.7 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:06:21.110Z|354.20529  | +6.90164  |     UNK|14.6 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:06:33.120Z|354.50221  | +7.94461  | USNOSA2|14.6 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:06:42.451Z|354.21463  | +6.89936  |     UNK|14.9 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:06:50.400Z|354.50804  | +7.94461  | USNOSA2|15   |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:07:03.792Z|354.22421  | +6.89703  |     UNK|14.5 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:07:05.952Z|354.51392  | +7.94439  | USNOSA2|14.5 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:07:23.232Z|354.51963  | +7.94425  | USNOSA2|14.9 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:07:25.133Z|354.23283  | +6.89494  |     UNK|14.9 |   R
2008 TC3   | K08T03C| CCD|J53 |    |2008-10-07T00:07:31.008Z|355.04688  | +8.44103  |   UCAC2|14.6 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:07:39.648Z|354.5255   | +7.94417  | USNOSA2|14.8 |   R
2008 TC3   | K08T03C| CCD|J53 |    |2008-10-07T00:07:44.832Z|355.05192  | +8.44167  |   UCAC2|14.7 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:07:46.474Z|354.24204  | +6.89267  |     UNK|14.8 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:08:07.901Z|354.25146  | +6.89044  |     UNK|14.7 |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-07T00:08:53.952Z|354.21863  | +7.76372  |   UCAC2|14.9 |   R
2008 TC3   | K08T03C| CCD|A86 |    |2008-10-07T00:10:48.864Z|354.71583  | +7.83978  |  USNOA2|14.5 |   R
2008 TC3   | K08T03C| CCD|213 |    |2008-10-07T00:11:22.560Z|354.72696  | +8.13847  |   CMC14|14.3 |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-07T00:12:00.576Z|354.28612  | +7.75869  |   UCAC2|14.9 |   R
2008 TC3   | K08T03C| CCD|A86 |    |2008-10-07T00:13:52.896Z|354.78825  | +7.83664  |  USNOA2|14.6 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:14:44.477Z|354.43333  | +6.84639  |     UNK|14.1 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:15:05.904Z|354.44375  | +6.84381  |     UNK|15   |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-07T00:15:07.200Z|354.35625  | +7.75319  |   UCAC2|14.7 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:15:27.158Z|354.45367  | +6.84139  |     UNK|14.4 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:15:49.363Z|354.46442  | +6.83889  |     UNK|14.7 |   R
2008 TC3   | K08T03C| CCD|A86 |    |2008-10-07T00:15:49.536Z|354.8355   | +7.83469  |  USNOA2|14.7 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:15:49.536Z|355.06483  | +8.44031  |  USNOB1|15.2 |   V
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:16:06.470Z|355.07117  | +8.44106  |  USNOB1|14.4 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:16:10.704Z|354.47504  | +6.83614  |     UNK|14.4 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:16:22.541Z|355.07746  | +8.44178  |  USNOB1|15.1 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:17:07.296Z|354.50229  | +6.82956  |     UNK|14.5 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:17:28.637Z|354.513    | +6.82683  |     UNK|15.1 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:17:50.150Z|354.52404  | +6.82417  |     UNK|14.2 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:18:11.664Z|354.53446  | +6.82156  |     UNK|14.6 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:18:33.178Z|354.54654  | +6.81861  |     UNK|14.4 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:18:54.778Z|354.55742  | +6.816    |     UNK|15.4 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:19:35.645Z|354.577    | +6.81106  |     UNK|14.7 |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-07T00:19:37.632Z|354.46321  | +7.74458  |   UCAC2|14.7 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:19:51.974Z|354.58542  | +6.80917  |     UNK|15   |   R
2008 TC3   | K08T03C| CCD|932 |    |2008-10-07T00:19:54.048Z|359.84879  | +7.99731  |   UCAC2|14.5 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:20:08.477Z|354.59417  | +6.80686  |     UNK|14.5 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:20:24.979Z|354.60287  | +6.80478  |     UNK|14.7 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:20:39.494Z|355.18213  | +8.4535   |  USNOB1|14.9 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:20:55.565Z|354.61783  | +6.80111  |     UNK|     |    
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:21:11.894Z|354.62692  | +6.799    |     UNK|14.4 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:21:12.499Z|355.19558  | +8.45497  |  USNOB1|14.6 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:21:28.310Z|354.63513  | +6.797    |     UNK|15.5 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:21:28.483Z|355.2025   | +8.45569  |  USNOB1|14.8 |   V
2008 TC3   | K08T03C| CCD|932 |    |2008-10-07T00:21:38.592Z|359.95396  | +8.00122  |   UCAC2|14.4 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:21:44.467Z|355.20933  | +8.45642  |  USNOB1|14.5 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:21:44.554Z|354.64375  | +6.79458  |     UNK|14.2 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:22:00.883Z|354.65229  | +6.79261  |     UNK|14.7 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:22:17.213Z|354.66104  | +6.79042  |     UNK|14.2 |   R
2008 TC3   | K08T03C| CCD|932 |    |2008-10-07T00:22:31.296Z|  0.00733  | +8.00319  |   UCAC2|14.3 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:22:33.629Z|354.66975  | +6.78825  |     UNK|14.9 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:22:50.131Z|354.67833  | +6.78619  |     UNK|14.4 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:23:06.634Z|354.68717  | +6.78392  |     UNK|14.7 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:23:23.136Z|354.69646  | +6.78172  |     UNK|14.7 |   R
2008 TC3   | K08T03C| CCD|A86 |    |2008-10-07T00:24:24.480Z|355.05921  | +7.82372  |  USNOA2|14.4 |   R
2008 TC3   | K08T03C| CCD|932 |    |2008-10-07T00:25:12.000Z|  0.17575  | +8.00917  |   UCAC2|14.2 |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-07T00:25:13.728Z|354.60562  | +7.73253  |   UCAC2|14.7 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:25:30.490Z|355.30771  | +8.46706  |  USNOB1|14.7 |   V
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:25:46.474Z|355.31488  | +8.46778  |  USNOB1|14.7 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:25:51.485Z|354.77696  | +6.76167  |     UNK|14.4 |   R
2008 TC3   | K08T03C| CCD|932 |    |2008-10-07T00:25:59.520Z|  0.22675  | +8.011    |   UCAC2|14.2 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:26:08.765Z|354.78596  | +6.75928  |     UNK|14.9 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:26:25.008Z|354.79554  | +6.75692  |     UNK|14.6 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:26:41.165Z|354.80433  | +6.75483  |     UNK|14.6 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:26:57.494Z|354.81371  | +6.75267  |     UNK|14.2 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:27:13.910Z|354.82275  | +6.75025  |     UNK|14.3 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:27:30.240Z|354.83221  | +6.74794  |     UNK|14.4 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:27:46.656Z|354.84104  | +6.74575  |     UNK|14.3 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:28:03.072Z|354.85042  | +6.74336  |     UNK|14.6 |   R
2008 TC3   | K08T03C| CCD|A86 |    |2008-10-07T00:28:08.256Z|355.16533  | +7.81797  |  USNOA2|14.3 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:28:19.488Z|354.86012  | +6.74089  |     UNK|14.5 |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-07T00:28:20.352Z|354.69     | +7.72508  |   UCAC2|12.8 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:28:50.160Z|354.87758  | +6.73633  |     UNK|14.7 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:29:06.662Z|354.88704  | +6.73411  |     UNK|14   |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:29:23.078Z|354.89633  | +6.73175  |     UNK|14.3 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:29:39.494Z|354.90633  | +6.72919  |     UNK|14.4 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:29:55.738Z|354.91575  | +6.72681  |     UNK|14.5 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:30:12.067Z|354.92475  | +6.72469  |     UNK|15.2 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:30:28.483Z|354.93517  | +6.72192  |     UNK|14.6 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:30:44.899Z|354.94446  | +6.71944  |     UNK|14.4 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:31:01.229Z|354.95429  | +6.71747  |     UNK|14.3 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:31:17.645Z|354.96404  | +6.715    |     UNK|14.8 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:32:00.845Z|354.99     | +6.70803  |     UNK|14.6 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:32:17.434Z|355        | +6.70589  |     UNK|15.1 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:32:33.936Z|355.00988  | +6.70331  |     UNK|14.3 |   R
2008 TC3   | K08T03C| CCD|A86 |    |2008-10-07T00:32:48.192Z|355.30621  | +7.80978  |  USNOA2|14.2 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:32:50.352Z|355.01996  | +6.70064  |     UNK|15.1 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:33:06.854Z|355.03046  | +6.69803  |     UNK|14.3 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:33:23.530Z|355.04029  | +6.69556  |     UNK|14.5 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:34:53.040Z|355.57704  | +8.49394  |  USNOB1|14.4 |   V
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:35:07.987Z|355.58467  | +8.49458  |  USNOB1|14.9 |   V
2008 TC3   | K08T03C| CCD|932 |    |2008-10-07T00:35:26.304Z|  0.87413  | +8.032    |   UCAC2|14.2 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:35:37.968Z|355.60017  | +8.49608  |  USNOB1|14.6 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:35:49.805Z|355.13188  | +6.67219  |     UNK|14.1 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:35:51.965Z|355.60792  | +8.49678  |  USNOB1|14.8 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:36:06.221Z|355.14242  | +6.66967  |     UNK|14.4 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:36:06.998Z|355.61575  | +8.4975   |  USNOB1|14.4 |   V
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:36:22.032Z|355.6235   | +8.49822  |  USNOB1|14.4 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:36:22.550Z|355.15254  | +6.66711  |     UNK|15.4 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:36:34.560Z|355.27812  | +7.92208  | USNOSA2|14.3 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:36:36.979Z|355.63133  | +8.499    |  USNOB1|14.4 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:36:38.794Z|355.16271  | +6.66436  |     UNK|14.4 |   R
2008 TC3   | K08T03C| CCD|A86 |    |2008-10-07T00:36:47.520Z|355.43475  | +7.80181  |  USNOA2|14   |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:36:50.976Z|355.28679  | +7.92178  | USNOSA2|14.6 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:36:55.210Z|355.17358  | +6.66161  |     UNK|14.9 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:37:07.392Z|355.29567  | +7.92139  | USNOSA2|14.2 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:37:11.626Z|355.18425  | +6.65911  |     UNK|14.6 |   R
2008 TC3   | K08T03C| CCD|932 |    |2008-10-07T00:37:18.624Z|  1.01263  | +8.03611  |   UCAC2|14   |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:37:22.944Z|355.30396  | +7.921    | USNOSA2|14.2 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:37:40.224Z|355.31333  | +7.92067  | USNOSA2|14.6 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:37:57.504Z|355.32204  | +7.92025  | USNOSA2|14.2 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:38:11.760Z|355.22342  | +6.64894  |     UNK|14.3 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:38:13.920Z|355.3315   | +7.91975  | USNOSA2|14.2 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:38:28.176Z|355.23446  | +6.64628  |     UNK|14.6 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:38:44.765Z|355.24504  | +6.64353  |     UNK|14.4 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:38:48.480Z|355.34963  | +7.91908  | USNOSA2|14.1 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:39:01.181Z|355.25588  | +6.64078  |     UNK|14.5 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:39:17.770Z|355.26779  | +6.63797  |     UNK|14.8 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:39:34.186Z|355.27825  | +6.63497  |     UNK|14.3 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:39:50.429Z|355.28883  | +6.63189  |     UNK|13.9 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:40:06.845Z|355.30046  | +6.62922  |     UNK|14.9 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:40:23.347Z|355.31133  | +6.62642  |     UNK|14.5 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:40:39.763Z|355.32288  | +6.62344  |     UNK|14.4 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:41:08.102Z|355.34217  | +6.61847  |     UNK|14.2 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:41:24.518Z|355.35329  | +6.61564  |     UNK|15   |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:41:41.021Z|355.36483  | +6.61239  |     UNK|14.8 |   R
2008 TC3   | K08T03C| CCD|A86 |    |2008-10-07T00:41:52.512Z|355.60896  | +7.79047  |  USNOA2|13.8 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:41:57.437Z|355.37629  | +6.60969  |     UNK|14.3 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:42:13.939Z|355.38746  | +6.60675  |     UNK|     |    
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:42:47.203Z|355.41075  | +6.60078  |     UNK|13.9 |   R
2008 TC3   | K08T03C| CCD|611 |    |2008-10-07T00:42:47.808Z|355.58829  | +7.42531  |  USNOA2|15.5 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:43:03.619Z|355.42279  | +6.59753  |     UNK|15   |   R
2008 TC3   | K08T03C| CCD|932 |    |2008-10-07T00:43:24.096Z|  1.48921  | +8.04922  |   UCAC2|14   |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:43:36.538Z|355.44583  | +6.59172  |     UNK|14.3 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:44:03.667Z|355.46575  | +6.58625  |     UNK|15.2 |   R
2008 TC3   | K08T03C| CCD|611 |    |2008-10-07T00:44:06.432Z|355.63942  | +7.41789  |  USNOA2|15.6 |   V
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T00:44:08.160Z|  0.65529  |+15.92256  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:44:20.170Z|355.47721  | +6.58353  |     UNK|14   |   R
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T00:44:22.848Z|  0.67212  |+15.93775  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:44:36.758Z|355.48917  | +6.58069  |     UNK|14.3 |   R
2008 TC3   | K08T03C| CCD|J53 |    |2008-10-07T00:44:41.856Z|356.10133  | +8.55694  |   UCAC2|14.3 |   R
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T00:45:08.640Z|  0.72854  |+15.98575  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:45:17.194Z|355.5185   | +6.57283  |     UNK|14.1 |   R
2008 TC3   | K08T03C| CCD|J53 |    |2008-10-07T00:45:19.872Z|356.12483  | +8.559    |   UCAC2|13.6 |   R
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T00:45:24.192Z|  0.74621  |+16.00089  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T00:45:28.512Z|  0.75354  |+16.00572  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T00:45:44.064Z|  0.76954  |+16.02003  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T00:45:49.248Z|  0.77742  |+16.02831  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T00:46:03.936Z|  0.79654  |+16.04428  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|J53 |    |2008-10-07T00:46:54.912Z|356.18446  | +8.56444  |   UCAC2|13.6 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:46:56.986Z|355.59217  | +6.55344  |     UNK|14.4 |   R
2008 TC3   | K08T03C| CCD|J53 |    |2008-10-07T00:47:07.008Z|356.19258  | +8.56517  |   UCAC2|14.4 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:47:13.488Z|355.60525  | +6.55022  |     UNK|14.1 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:47:29.990Z|355.61712  | +6.54714  |     UNK|14   |   R
2008 TC3   | K08T03C| CCD|611 |    |2008-10-07T00:47:34.656Z|355.77392  | +7.39939  |  USNOA2|15.2 |   V
2008 TC3   | K08T03C| CCD|J53 |    |2008-10-07T00:47:45.888Z|356.21721  | +8.56733  |   UCAC2|13.9 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:47:46.320Z|355.62967  | +6.54372  |     UNK|14.1 |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-07T00:48:02.304Z|355.32371  | +7.66281  |   UCAC2|14.3 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:48:02.736Z|355.64192  | +6.5405   |     UNK|13.8 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:48:18.979Z|355.65446  | +6.53717  |     UNK|14.2 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:48:35.395Z|355.66704  | +6.53389  |     UNK|13.9 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:48:51.898Z|355.67962  | +6.53069  |     UNK|14.1 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:49:08.227Z|355.69279  | +6.52697  |     UNK|13.7 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:49:24.643Z|355.70483  | +6.52392  |     UNK|14.1 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:49:49.526Z|355.72458  | +6.51878  |     UNK|14.5 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:50:05.856Z|355.73717  | +6.51544  |     UNK|13.9 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:50:38.602Z|355.76329  | +6.50842  |     UNK|14.9 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:50:55.018Z|355.77646  | +6.50492  |     UNK|14   |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-07T00:51:08.928Z|355.44292  | +7.64994  |   UCAC2|14.5 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:51:11.606Z|355.789    | +6.50203  |     UNK|     |    
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:51:28.022Z|355.80262  | +6.49819  |     UNK|14.5 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:51:31.392Z|355.81317  | +7.89586  | USNOSA2|14.5 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:51:44.093Z|355.81542  | +6.49456  |     UNK|14.2 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:51:46.944Z|355.82312  | +7.89522  | USNOSA2|13.8 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:52:17.184Z|355.84371  | +7.89403  | USNOSA2|14.7 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:52:20.554Z|355.84558  | +6.48675  |     UNK|14.4 |   R
2008 TC3   | K08T03C| CCD|611 |    |2008-10-07T00:52:20.640Z|355.97587  | +7.37053  |  USNOA2|15   |   V
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:52:31.872Z|355.85383  | +7.89367  | USNOSA2|13.9 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:52:36.970Z|355.85892  | +6.48314  |     UNK|13.9 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:52:46.560Z|355.86408  | +7.89289  | USNOSA2|14.8 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:52:53.386Z|355.87158  | +6.47969  |     UNK|14   |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:53:02.112Z|355.87425  | +7.89247  | USNOSA2|14.5 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:53:16.800Z|355.88467  | +7.89181  | USNOSA2|13.9 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T00:53:31.488Z|355.89508  | +7.89122  | USNOSA2|14.5 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:54:13.392Z|355.93787  | +6.46236  |     UNK|     |    
2008 TC3   | K08T03C| CCD|473 |    |2008-10-07T00:54:16.416Z|355.56871  | +7.63594  |   UCAC2|14.4 |   R
2008 TC3   | K08T03C| CCD|932 |    |2008-10-07T00:54:22.464Z|  2.46604  | +8.07139  |   UCAC2|13.8 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:54:38.707Z|355.95958  | +6.45642  |     UNK|14.7 |   R
