# version=2017
 permID|provID     |  trkSub|mode|stn |sys    | ctr|pos1      |pos2      |pos3      |prog|obsTime                 | ra        |dec        |rmsRA|rmsDec|rmsCorr|  astCat|mag  |rmsMag|band| photCat|logSNR| exp|rmsFit|remarks                                             
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-10-15T08:15:21.6Z  | 26.53421  | +2.0835   |0.052|0.052 | 0     |   Gaia1|17.47|0.043 |   r|        |1.4   |    |      |TRCKID=7656; REFDISTNEAR=3.08918; REFMAGNEAR=22.033 
  84100|           | C3LARU2| CCD|G96 |       |    |          |          |          |    |2020-10-17T06:39:20.404Z| 26.159925 | +1.86663  |0.057|0.091 | 0     |   Gaia2|17.64|0.243 |   G|   Gaia2|2.212 |    |0.106 |                                                    
  84100|           | C3LARU2| CCD|G96 |       |    |          |          |          |    |2020-10-17T06:46:48.397Z| 26.15886  | +1.86608  |0.063|0.093 | 0     |   Gaia2|17.64|0.245 |   G|   Gaia2|2.238 |    |0.111 |                                                    
  84100|           | C3LARU2| CCD|G96 |       |    |          |          |          |    |2020-10-17T06:54:16.004Z| 26.157795 | +1.8655   |0.061|0.098 | 0     |   Gaia2|17.67|0.249 |   G|   Gaia2|2.2   |    |0.114 |                                                    
  84100|           | C3LARU2| CCD|G96 |       |    |          |          |          |    |2020-10-17T07:01:43.755Z| 26.156715 | +1.86492  |0.064|0.096 | 0     |   Gaia2|17.66|0.241 |   G|   Gaia2|2.177 |    |0.114 |                                                    
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-10-17T07:14:59.7Z  | 26.15496  | +1.86386  |0.053|0.053 | 0     |   Gaia1|17.52|0.05  |   r|        |1.34  |    |      |TRCKID=20355; REFDISTNEAR=7.86243; REFMAGNEAR=22.787
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-10-17T09:25:31.0Z  | 26.13642  | +1.85383  |0.071|0.071 | 0     |   Gaia1|18.62|0.073 |   g|        |1.17  |    |      |TRCKID=20355; REFDISTNEAR=5.09169; REFMAGNEAR=22.547
  84100|           | A10rZHN| CCD|T08 |       |    |          |          |          |    |2020-10-18T10:36:39.18Z | 25.93259  | +1.73958  |0.124|0.124 |       |   Gaia2|17.44|0.046 |  Ao|        |1.337 |    |      |atlas_T08_full/T4970785/D726344460                  
  84100|           | A10rZHN| CCD|T08 |       |    |          |          |          |    |2020-10-18T10:44:02.11Z | 25.93148  | +1.73898  |0.112|0.112 |       |   Gaia2|17.44|0.032 |  Ao|        |1.495 |    |      |atlas_T08_full/T4970785/D726348202                  
  84100|           | A10rZHN| CCD|T08 |       |    |          |          |          |    |2020-10-18T10:48:12.33Z | 25.9309   | +1.73871  |0.122|0.122 |       |   Gaia2|17.32|0.046 |  Ao|        |1.337 |    |      |atlas_T08_full/T4970785/D726353705                  
  84100|           | A10rZHN| CCD|T08 |       |    |          |          |          |    |2020-10-18T11:34:39.90Z | 25.92427  | +1.73521  |0.111|0.111 |       |   Gaia2|17.43|0.031 |  Ao|        |1.509 |    |      |atlas_T08_full/T4970785/D726368830                  
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-10-19T07:32:24.3Z  | 25.76279  | +1.64544  |0.06 |0.06  | 0     |   Gaia1|18.6 |0.068 |   g|        |1.2   |    |      |TRCKID=20355; REFDISTNEAR=3.30029; REFMAGNEAR=18.803
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-10-19T08:18:04.9Z  | 25.75629  | +1.64206  |0.056|0.056 | 0     |   Gaia1|18.04|0.051 |   r|        |1.33  |    |      |TRCKID=20355; REFDISTNEAR=12.5628; REFMAGNEAR=23.018
  84100|           | A10s5Jt| CCD|T05 |       |    |          |          |          |    |2020-10-20T08:30:44.71Z | 25.56106  | +1.53626  |0.151|0.151 |       |   Gaia2|17.86|0.042 |  Ac|        |1.377 |    |      |atlas_T05_full/T4218938/D626810515                  
  84100|           | A10s5Jt| CCD|T05 |       |    |          |          |          |    |2020-10-20T09:21:18.75Z | 25.55386  | +1.53255  |0.139|0.139 |       |   Gaia2|17.73|0.038 |  Ac|        |1.42  |    |      |atlas_T05_full/T4218938/D626841623                  
  84100|           | A10s5Jt| CCD|T05 |       |    |          |          |          |    |2020-10-20T09:23:57.02Z | 25.55344  | +1.53234  |0.137|0.137 |       |   Gaia2|17.67|0.036 |  Ac|        |1.444 |    |      |atlas_T05_full/T4218938/D626842886                  
  84100|           | A10s5Jt| CCD|T05 |       |    |          |          |          |    |2020-10-20T09:32:40.66Z | 25.55221  | +1.53178  |0.152|0.152 |       |   Gaia2|17.68|0.051 |  Ac|        |1.292 |    |      |atlas_T05_full/T4218938/D626847206                  
  84100|           | C1FZCF1| CCD|703 |       |    |          |          |          |    |2020-10-22T04:46:37.036Z| 25.203825 | +1.34767  |0.249|0.253 | 0     |   Gaia2|17.9 |0.204 |   G|   Gaia2|1.037 |    |0.188 |                                                    
  84100|           | C1FZCF1| CCD|703 |       |    |          |          |          |    |2020-10-22T04:55:18.316Z| 25.202385 | +1.34707  |0.299|0.28  | 0     |   Gaia2|18.03|0.208 |   G|   Gaia2|1.01  |    |0.202 |                                                    
  84100|           | C1FZCF1| CCD|703 |       |    |          |          |          |    |2020-10-22T05:03:59.889Z| 25.201575 | +1.34647  |0.228|0.233 | 0     |   Gaia2|18.03|0.197 |   G|   Gaia2|1.167 |    |0.202 |                                                    
  84100|           | C1FZCF1| CCD|703 |       |    |          |          |          |    |2020-10-22T05:12:41.080Z| 25.200345 | +1.34587  |0.259|0.266 | 0     |   Gaia2|17.99|0.197 |   G|   Gaia2|1.047 |    |0.181 |                                                    
  84100|           | A10s9Lp| CCD|T08 |       |    |          |          |          |    |2020-10-22T08:36:25.76Z | 25.17282  | +1.33218  |0.19 |0.19  |       |   Gaia2|17.77|0.101 |  Ao|        |0.996 |    |      |atlas_T08_full/T4993976/D727309907                  
  84100|           | A10s9Lp| CCD|T08 |       |    |          |          |          |    |2020-10-22T09:17:17.78Z | 25.16716  | +1.32936  |0.166|0.166 |       |   Gaia2|17.61|0.081 |  Ao|        |1.092 |    |      |atlas_T08_full/T4993976/D727328184                  
  84100|           | A10s9Lp| CCD|T08 |       |    |          |          |          |    |2020-10-22T09:20:36.67Z | 25.16665  | +1.32913  |0.154|0.154 |       |   Gaia2|17.48|0.071 |  Ao|        |1.149 |    |      |atlas_T08_full/T4993976/D727328760                  
  84100|           | A10s9Lp| CCD|T08 |       |    |          |          |          |    |2020-10-22T09:34:39.01Z | 25.16456  | +1.3282   |0.133|0.133 |       |   Gaia2|17.58|0.047 |  Ao|        |1.328 |    |      |atlas_T08_full/T4993976/D727330366                  
  84100|           | C1GDQ91| CCD|703 |       |    |          |          |          |    |2020-10-24T07:14:59.967Z| 24.80034  | +1.14359  |0.186|0.189 | 0     |   Gaia2|17.69|0.199 |   G|   Gaia2|1.368 |    |0.191 |                                                    
  84100|           | C1GDQ91| CCD|703 |       |    |          |          |          |    |2020-10-24T07:23:10.509Z| 24.799215 | +1.14304  |0.191|0.198 | 0     |   Gaia2|17.65|0.206 |   G|   Gaia2|1.32  |    |0.189 |                                                    
  84100|           | C1GDQ91| CCD|703 |       |    |          |          |          |    |2020-10-24T07:31:20.731Z| 24.798135 | +1.1425   |0.195|0.201 | 0     |   Gaia2|17.71|0.201 |   G|   Gaia2|1.307 |    |0.184 |                                                    
  84100|           | C1GDQ91| CCD|703 |       |    |          |          |          |    |2020-10-24T07:39:31.002Z| 24.796815 | +1.14133  |0.199|0.196 |-0.0127|   Gaia2|17.99|0.219 |   G|   Gaia2|1.24  |    |0.18  |                                                    
  84100|           | P218Vwd| CCD|F52 |       |    |          |          |          |    |2020-10-24T08:57:49.536Z| 24.787492 | +1.137253 |     |      |       |   Gaia1|17.8 |      |   i|        |      |    |      |                                                    
  84100|           | C3PYME2| CCD|G96 |       |    |          |          |          |    |2020-10-24T09:04:40.060Z| 24.785235 | +1.13645  |0.091|0.115 |-0.0001|   Gaia2|18.25|0.407 |   G|   Gaia2|1.365 |    |0.112 |                                                    
  84100|           | P218Vwd| CCD|F52 |       |    |          |          |          |    |2020-10-24T09:10:59.232Z| 24.785642 | +1.136381 |     |      |       |   Gaia1|17.8 |      |   i|        |      |    |      |                                                    
  84100|           | C3PYME2| CCD|G96 |       |    |          |          |          |    |2020-10-24T09:12:04.232Z| 24.784215 | +1.13595  |0.082|0.112 | 0     |   Gaia2|18.19|0.327 |   G|   Gaia2|1.684 |    |0.127 |                                                    
  84100|           | C3PYME2| CCD|G96 |       |    |          |          |          |    |2020-10-24T09:19:29.725Z| 24.783315 | +1.13546  |0.256|0.258 | 0     |   Gaia2|18.02|0.508 |   G|   Gaia2|0.718 |    |0.106 |                                                    
  84100|           | P218Vwd| CCD|F52 |       |    |          |          |          |    |2020-10-24T09:24:07.200Z| 24.783829 | +1.135531 |     |      |       |   Gaia1|18   |      |   i|        |      |    |      |                                                    
  84100|           | C3PYME2| CCD|G96 |       |    |          |          |          |    |2020-10-24T09:26:53.584Z| 24.78213  | +1.13501  |0.6  |0.598 | 0     |   Gaia2|17.09|0.636 |   G|   Gaia2|0.409 |    |0.105 |                                                    
  84100|           | P218Vwd| CCD|F52 |       |    |          |          |          |    |2020-10-24T09:37:16.896Z| 24.781967 | +1.134675 |     |      |       |   Gaia1|18.1 |      |   i|        |      |    |      |                                                    
  84100|           | A10si4j| CCD|T05 |       |    |          |          |          |    |2020-10-24T09:56:51.70Z | 24.77918  | +1.13332  |0.211|0.211 |       |   Gaia2|18.08|0.109 |  Ao|        |0.963 |    |      |atlas_T05_full/T4244078/D627964572                  
  84100|           | A10si4j| CCD|T05 |       |    |          |          |          |    |2020-10-24T10:11:26.74Z | 24.7772   | +1.13236  |0.194|0.194 |       |   Gaia2|18.13|0.098 |  Ao|        |1.009 |    |      |atlas_T05_full/T4244078/D627973556                  
  84100|           | A10si4j| CCD|T05 |       |    |          |          |          |    |2020-10-24T10:32:58.55Z | 24.77412  | +1.13105  |0.153|0.153 |       |   Gaia2|18.1 |0.065 |  Ao|        |1.187 |    |      |atlas_T05_full/T4244078/D627987064                  
  84100|           | A10si4j| CCD|T05 |       |    |          |          |          |    |2020-10-24T10:38:38.98Z | 24.77347  | +1.13065  |0.188|0.188 |       |   Gaia2|18.16|0.092 |  Ao|        |1.036 |    |      |atlas_T05_full/T4244078/D627989648                  
  84100|           | A10stqP| CCD|T08 |       |    |          |          |          |    |2020-11-03T09:26:05.34Z | 23.02753  | +0.3519   |0.172|0.172 |       |   Gaia2|18.17|0.091 |  Ao|        |1.041 |    |      |atlas_T08_full/T5037153/D730717111                  
  84100|           | A10stqP| CCD|T08 |       |    |          |          |          |    |2020-11-03T09:30:43.84Z | 23.02692  | +0.35165  |0.151|0.151 |       |   Gaia2|18.05|0.072 |  Ao|        |1.143 |    |      |atlas_T08_full/T5037153/D730724763                  
  84100|           | A10stqP| CCD|T08 |       |    |          |          |          |    |2020-11-03T09:40:00.88Z | 23.02589  | +0.3513   |0.175|0.175 |       |   Gaia2|18.32|0.092 |  Ao|        |1.036 |    |      |atlas_T08_full/T5037153/D730732718                  
  84100|           | A10stqP| CCD|T08 |       |    |          |          |          |    |2020-11-03T09:54:40.23Z | 23.02412  | +0.35054  |0.221|0.221 |       |   Gaia2|18.2 |0.13  |  Ao|        |0.886 |    |      |atlas_T08_full/T5037153/D730737204                  
  84100|           | A10szRD| CCD|T08 |       |    |          |          |          |    |2020-11-07T09:33:10.03Z | 22.43526  | +0.13547  |0.157|0.157 |       |   Gaia2|17.97|0.072 |  Ao|        |1.143 |    |      |atlas_T08_full/T5055405/D732080304                  
  84100|           | A10szRD| CCD|T08 |       |    |          |          |          |    |2020-11-07T09:47:45.98Z | 22.43382  | +0.13499  |0.178|0.178 |       |   Gaia2|18.13|0.097 |  Ao|        |1.013 |    |      |atlas_T08_full/T5055405/D732088848                  
  84100|           | A10szRD| CCD|T08 |       |    |          |          |          |    |2020-11-07T09:52:24.46Z | 22.43333  | +0.13482  |0.141|0.141 |       |   Gaia2|18.17|0.067 |  Ao|        |1.174 |    |      |atlas_T08_full/T5055405/D732092016                  
  84100|           | A10szRD| CCD|T08 |       |    |          |          |          |    |2020-11-07T10:00:26.40Z | 22.4324   | +0.13467  |0.17 |0.17  |       |   Gaia2|18.11|0.093 |  Ao|        |1.032 |    |      |atlas_T08_full/T5055405/D732096332                  
  84100|           |   84100| CCD|D29 |       |    |          |          |          |    |2020-11-08T13:29:46.176Z| 22.27913  | +0.0835   |     |      |       |   UCAC4|18.2 |      |   R|        |      |    |      |                                                    
  84100|           |   84100| CCD|D29 |       |    |          |          |          |    |2020-11-08T13:31:02.208Z| 22.279    | +0.08342  |     |      |       |   UCAC4|18.1 |      |   R|        |      |    |      |                                                    
  84100|           |   84100| CCD|D29 |       |    |          |          |          |    |2020-11-08T13:50:07.872Z| 22.27717  | +0.08289  |     |      |       |   UCAC4|18   |      |   R|        |      |    |      |                                                    
  84100|           |   84100| CCD|D29 |       |    |          |          |          |    |2020-11-08T13:51:23.904Z| 22.277    | +0.08283  |     |      |       |   UCAC4|18   |      |   R|        |      |    |      |                                                    
  84100|           |   84100| CCD|D29 |       |    |          |          |          |    |2020-11-08T14:10:29.568Z| 22.27513  | +0.08233  |     |      |       |   UCAC4|18   |      |   R|        |      |    |      |                                                    
  84100|           |   84100| CCD|D29 |       |    |          |          |          |    |2020-11-08T14:11:45.600Z| 22.275    | +0.08228  |     |      |       |   UCAC4|18.1 |      |   R|        |      |    |      |                                                    
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-11-14T05:25:03.1Z  | 21.62642  | -0.09258  |0.074|0.074 | 0     |   Gaia1|18.63|0.063 |   r|        |1.23  |    |      |TRCKID=17988; REFDISTNEAR=11.1849; REFMAGNEAR=23.03 
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-11-14T06:04:54.6Z  | 21.62342  | -0.09317  |0.163|0.163 | 0     |   Gaia1|19.3 |0.114 |   g|        |0.98  |    |      |TRCKID=17988; REFDISTNEAR=20.2778; REFMAGNEAR=23.351
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-11-16T04:58:21.2Z  | 21.445    | -0.1245   |0.082|0.079 | 0     |   Gaia1|18.99|0.084 |   r|        |1.11  |    |      |TRCKID=17988; REFDISTNEAR=7.30361; REFMAGNEAR=23.27 
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-11-16T05:58:19.8Z  | 21.44108  | -0.12506  |0.097|0.097 | 0     |   Gaia1|19.11|0.095 |   g|        |1.06  |    |      |TRCKID=17988; REFDISTNEAR=6.18976; REFMAGNEAR=22.753
