# version=2017
 permID|  trkSub|mode|stn |sys    | ctr|pos1       |pos2       |pos3       |prog|obsTime                 | ra        |dec        |rmsRA |rmsDec|rmsCorr|  astCat|mag   |rmsMag|band| photCat|photAp|logSNR| exp|rmsFit|notes|remarks                                            
     2P|  X79386| CCD|D29 |       |    |           |           |           |    |2022-09-06T15:57:13.536Z|351.66613  | +1.15778  |      |      |       |   Gaia2|20    |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-09-14T04:23:49.085Z|349.71542  | +0.45864  |      |      |       |  Gaia3E|19.2  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-09-14T04:34:07.795Z|349.71358  | +0.45803  |      |      |       |  Gaia3E|19.5  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-09-14T04:44:25.555Z|349.71171  | +0.45744  |      |      |       |  Gaia3E|19.7  |      |   G|        |      |      |    |      |K    |                                                   
     2P| P21xImu| CCD|F52 |       |    |           |           |           |    |2022-09-14T12:29:26.2Z  |349.626515 | +0.426722 |      |      |       |   Gaia1|19.42 |0.11  |  Pi|        |      |1.03  |  45|      |     |                                                   
     2P| P21xImu| CCD|F52 |       |    |           |           |           |    |2022-09-14T12:44:15.5Z  |349.623757 | +0.425741 |      |      |       |   Gaia1|19.36 |0.1   |  Pi|        |      |1.07  |  45|      |     |                                                   
     2P| P21xImu| CCD|F52 |       |    |           |           |           |    |2022-09-14T12:59:00.5Z  |349.621045 | +0.424762 |      |      |       |   Gaia1|19.18 |0.09  |  Pi|        |      |1.1   |  45|      |     |                                                   
     2P| P21xImu| CCD|F52 |       |    |           |           |           |    |2022-09-14T13:13:46.9Z  |349.618305 | +0.423783 |      |      |       |   Gaia1|19.35 |0.11  |  Pi|        |      |1.01  |  45|      |     |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-09-16T02:38:01.795Z|349.21008  | +0.27297  |      |      |       |  Gaia3E|19.4  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-09-16T02:57:12.470Z|349.20658  | +0.27175  |      |      |       |  Gaia3E|19.4  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-09-16T03:15:49.536Z|349.20312  | +0.27042  |      |      |       |  Gaia3E|19.2  |      |   G|        |      |      |    |      |K    |                                                   
     2P| C7YX152| CCD|G96 |       |    |           |           |           |    |2022-09-16T06:47:52.758Z|349.16421  | +0.25635  |0.086 |0.114 | 0.0005|   Gaia2|19.58 |0.216 |   G|   Gaia2|      |1.404 |    |0.116 |     |                                                   
     2P| C7YX152| CCD|G96 |       |    |           |           |           |    |2022-09-16T06:55:59.862Z|349.16271  | +0.2557   |0.102 |0.125 | 0     |   Gaia2|19.45 |0.21  |   G|   Gaia2|      |1.378 |    |0.139 |     |                                                   
     2P| C7YX152| CCD|G96 |       |    |           |           |           |    |2022-09-16T07:04:07.730Z|349.161195 | +0.25516  |0.098 |0.127 |-0.0004|   Gaia2|19.57 |0.213 |   G|   Gaia2|      |1.443 |    |0.138 |     |                                                   
     2P| C7YX152| CCD|G96 |       |    |           |           |           |    |2022-09-16T07:12:14.958Z|349.15968  | +0.25468  |0.091 |0.121 | 0.0002|   Gaia2|19.42 |0.217 |   G|   Gaia2|      |1.511 |    |0.132 |     |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-09-17T02:21:23.616Z|348.95071  | +0.17686  |      |      |       |  Gaia3E|19.8  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-09-17T02:32:39.610Z|348.94867  | +0.17606  |      |      |       |  Gaia3E|19.4  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-09-17T02:43:55.517Z|348.94654  | +0.17522  |      |      |       |  Gaia3E|19.3  |      |   G|        |      |      |    |      |K    |                                                   
     2P|  X79465| CCD|D29 |       |    |           |           |           |    |2022-09-17T15:30:07.574Z|348.80692  | +0.12344  |      |      |       |   Gaia2|19.4  |      |   R|        |      |      |    |      |     |                                                   
     2P|  X79465| CCD|D29 |       |    |           |           |           |    |2022-09-17T15:50:29.357Z|348.80258  | +0.12217  |      |      |       |   Gaia2|19.4  |      |   R|        |      |      |    |      |     |                                                   
     2P|  X79465| CCD|D29 |       |    |           |           |           |    |2022-09-17T16:10:51.226Z|348.79875  | +0.12069  |      |      |       |   Gaia2|20.3  |      |   R|        |      |      |    |      |     |                                                   
     2P|  X79494| CCD|D29 |       |    |           |           |           |    |2022-09-18T15:26:24.403Z|348.54517  | +0.026    |      |      |       |   Gaia2|19.8  |      |   R|        |      |      |    |      |     |                                                   
     2P|  X79497| CCD|D29 |       |    |           |           |           |    |2022-09-18T15:27:40.781Z|348.54487  | +0.02606  |      |      |       |   Gaia2|19.3  |      |   R|        |      |      |    |      |     |                                                   
     2P|  X79494| CCD|D29 |       |    |           |           |           |    |2022-09-18T15:51:51.696Z|348.54017  | +0.02425  |      |      |       |   Gaia2|19.5  |      |   R|        |      |      |    |      |     |                                                   
     2P|  X79497| CCD|D29 |       |    |           |           |           |    |2022-09-18T15:53:08.074Z|348.54012  | +0.02428  |      |      |       |   Gaia2|19.5  |      |   R|        |      |      |    |      |     |                                                   
     2P|  X79494| CCD|D29 |       |    |           |           |           |    |2022-09-18T16:17:18.989Z|348.53558  | +0.0225   |      |      |       |   Gaia2|19.6  |      |   R|        |      |      |    |      |     |                                                   
     2P|  X79497| CCD|D29 |       |    |           |           |           |    |2022-09-18T16:18:35.366Z|348.53538  | +0.02236  |      |      |       |   Gaia2|20.1  |      |   R|        |      |      |    |      |     |                                                   
     2P| C35UJM1| CCD|703 |       |    |           |           |           |    |2022-09-19T05:41:26.731Z|348.389025 | -0.03238  |1.999 |2.005 | 0     |   Gaia2|20.05 |0.39  |   G|   Gaia2|      |0.412 |    |0.182 |     |                                                   
     2P| C35UJM1| CCD|703 |       |    |           |           |           |    |2022-09-19T05:49:37.561Z|348.387885 | -0.03277  |0.829 |0.832 | 0     |   Gaia2|20.5  |0.396 |   G|   Gaia2|      |0.402 |    |0.192 |     |                                                   
     2P| C35UJM1| CCD|703 |       |    |           |           |           |    |2022-09-19T05:57:48.541Z|348.386685 | -0.03329  |0.757 |0.768 |-0.0001|   Gaia2|20.27 |0.344 |   G|   Gaia2|      |0.486 |    |0.189 |     |                                                   
     2P| C35UJM1| CCD|703 |       |    |           |           |           |    |2022-09-19T06:05:59.374Z|348.384945 | -0.03386  |0.948 |0.951 | 0     |   Gaia2|19.51 |0.311 |   G|   Gaia2|      |0.559 |    |0.19  |     |                                                   
     2P| P11y8WM| CCD|F51 |       |    |           |           |           |    |2022-09-19T09:05:51.4Z  |348.352587 | -0.04587  |      |      |       |   Gaia1|19.75 |0.04  |  Pw|        |      |1.45  |  45|      |     |                                                   
     2P| P11y8WM| CCD|F51 |       |    |           |           |           |    |2022-09-19T09:23:01.6Z  |348.349402 | -0.047037 |      |      |       |   Gaia1|19.86 |0.04  |  Pw|        |      |1.48  |  45|      |     |                                                   
     2P| P11y8WM| CCD|F51 |       |    |           |           |           |    |2022-09-19T09:40:07.4Z  |348.346247 | -0.048198 |      |      |       |   Gaia1|19.76 |0.06  |  Pw|        |      |1.29  |  45|      |     |                                                   
     2P| P11y8WM| CCD|F51 |       |    |           |           |           |    |2022-09-19T10:06:48.7Z  |348.34129  | -0.050026 |      |      |       |   Gaia1|19.8  |0.05  |  Pw|        |      |1.36  |  45|      |     |                                                   
     2P|  X79549| CCD|D29 |       |    |           |           |           |    |2022-09-19T12:36:42.163Z|348.31454  | -0.06008  |      |      |       |   Gaia2|19    |      |   R|        |      |      |    |      |     |                                                   
     2P|  X79559| CCD|D29 |       |    |           |           |           |    |2022-09-19T12:40:31.210Z|348.31404  | -0.06058  |      |      |       |   Gaia2|19.6  |      |   R|        |      |      |    |      |     |                                                   
     2P|  X79549| CCD|D29 |       |    |           |           |           |    |2022-09-19T12:57:03.946Z|348.311    | -0.06172  |      |      |       |   Gaia2|19.7  |      |   R|        |      |      |    |      |     |                                                   
     2P|  X79559| CCD|D29 |       |    |           |           |           |    |2022-09-19T13:00:53.078Z|348.31012  | -0.06203  |      |      |       |   Gaia2|19.9  |      |   R|        |      |      |    |      |     |                                                   
     2P| LA03bk5| CCD|P07 |       |    |           |           |           |    |2022-09-19T13:11:06.1Z  |348.30832  | -0.06201  |      |      |       |   Gaia2|19.7  |      |   G|        |      |      |    |      |     |                                                   
     2P|  X79549| CCD|D29 |       |    |           |           |           |    |2022-09-19T13:17:25.814Z|348.307    | -0.06311  |      |      |       |   Gaia2|19.8  |      |   R|        |      |      |    |      |     |                                                   
     2P|  X79559| CCD|D29 |       |    |           |           |           |    |2022-09-19T13:21:14.861Z|348.30654  | -0.06333  |      |      |       |   Gaia2|19.5  |      |   R|        |      |      |    |      |     |                                                   
     2P| LA03bk5| CCD|P07 |       |    |           |           |           |    |2022-09-19T14:38:28.6Z  |348.29216  | -0.06787  |      |      |       |   Gaia2|19.3  |      |   G|        |      |      |    |      |     |                                                   
     2P| LA03bk5| CCD|P07 |       |    |           |           |           |    |2022-09-19T15:47:06.4Z  |348.27934  | -0.07269  |      |      |       |   Gaia2|19.8  |      |   G|        |      |      |    |      |     |                                                   
     2P| LA03bk5| CCD|P07 |       |    |           |           |           |    |2022-09-19T16:56:34.6Z  |348.26676  | -0.07734  |      |      |       |   Gaia2|20.2  |      |   G|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-09-21T01:42:03.514Z|347.91158  | -0.21261  |      |      |       |  Gaia3E|19.6  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-09-21T01:57:49.766Z|347.90858  | -0.21369  |      |      |       |  Gaia3E|19.4  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-09-21T02:12:28.541Z|347.90596  | -0.21486  |      |      |       |  Gaia3E|19.5  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|X03 |       |    |           |           |           |    |2022-09-21T03:09:51.840Z|347.89533  | -0.21742  |      |      |       |   UCAC4|19.4  |      |   V|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|X03 |       |    |           |           |           |    |2022-09-21T03:22:41.664Z|347.89283  | -0.21833  |      |      |       |   UCAC4|19.7  |      |   V|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|X03 |       |    |           |           |           |    |2022-09-21T03:35:32.352Z|347.89046  | -0.21925  |      |      |       |   UCAC4|19.6  |      |   V|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|X03 |       |    |           |           |           |    |2022-09-21T03:48:21.312Z|347.88813  | -0.22     |      |      |       |   UCAC4|19.4  |      |   V|        |      |      |    |      |K    |                                                   
     2P| P11ymdO| CCD|F51 |       |    |           |           |           |    |2022-09-21T09:27:56.2Z  |347.826871 | -0.244064 |      |      |       |   Gaia1|19.68 |0.03  |  Pw|        |      |1.58  |  45|      |     |                                                   
     2P| P11ymdO| CCD|F51 |       |    |           |           |           |    |2022-09-21T09:46:11.6Z  |347.823501 | -0.245309 |      |      |       |   Gaia1|19.65 |0.04  |  Pw|        |      |1.52  |  45|      |     |                                                   
     2P| P11ymdO| CCD|F51 |       |    |           |           |           |    |2022-09-21T10:04:32.2Z  |347.820117 | -0.246572 |      |      |       |   Gaia1|19.65 |0.03  |  Pw|        |      |1.57  |  45|      |     |                                                   
     2P| P11ymdO| CCD|F51 |       |    |           |           |           |    |2022-09-21T10:22:52.6Z  |347.816752 | -0.247823 |      |      |       |   Gaia1|19.8  |0.04  |  Pw|        |      |1.44  |  45|      |     |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-09-24T02:26:47.443Z|347.1275   | -0.51103  |      |      |       |   Gaia2|19.7  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-09-24T02:36:22.349Z|347.12583  | -0.51181  |      |      |       |   Gaia2|19.4  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-09-24T02:45:23.213Z|347.12412  | -0.51236  |      |      |       |   Gaia2|19.5  |      |   G|        |      |      |    |      |K    |                                                   
     2P| C82M6Q2| CCD|G96 |       |    |           |           |           |    |2022-09-26T04:57:14.261Z|346.59108  | -0.71768  |0.099 |0.118 | 0.0001|   Gaia2|19.57 |0.201 |   G|   Gaia2|      |1.332 |    |0.116 |     |                                                   
     2P| C82M6Q2| CCD|G96 |       |    |           |           |           |    |2022-09-26T05:23:41.123Z|346.586415 | -0.71951  |0.106 |0.117 | 0.0001|   Gaia2|19.64 |0.292 |   G|   Gaia2|      |1.406 |    |0.132 |     |                                                   
     2P| C82M6Q2| CCD|G96 |       |    |           |           |           |    |2022-09-26T05:31:43.861Z|346.584915 | -0.72002  |0.101 |0.121 | 0.0002|   Gaia2|19.99 |0.204 |   G|   Gaia2|      |1.296 |    |0.115 |     |                                                   
     2P| P21ySIV| CCD|F52 |       |    |           |           |           |    |2022-09-26T08:48:31.3Z  |346.550329 | -0.733279 |      |      |       |   Gaia1|19.72 |0.04  |  Pw|        |      |1.48  |  45|      |     |                                                   
     2P| P21ySIV| CCD|F52 |       |    |           |           |           |    |2022-09-26T09:05:04.8Z  |346.547356 | -0.734483 |      |      |       |   Gaia1|19.97 |0.06  |  Pw|        |      |1.27  |  45|      |     |                                                   
     2P| P21ySIV| CCD|F52 |       |    |           |           |           |    |2022-09-26T09:21:43.2Z  |346.54438  | -0.735532 |      |      |       |   Gaia1|19.67 |0.05  |  Pw|        |      |1.38  |  45|      |     |                                                   
     2P| P21ySIV| CCD|F52 |       |    |           |           |           |    |2022-09-26T09:38:24.5Z  |346.541396 | -0.736676 |      |      |       |   Gaia1|19.75 |0.06  |  Pw|        |      |1.28  |  45|      |     |                                                   
     2P|   0002P| CCD|G00 |       |    |           |           |           |    |2022-09-27T19:57:30.240Z|346.18217  | -0.87658  |      |      |       |   Gaia2|19.3  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|G00 |       |    |           |           |           |    |2022-09-27T20:09:57.600Z|346.17967  | -0.877    |      |      |       |   Gaia2|19.6  |      |   G|        |      |      |    |      |K    |                                                   
     2P|  X79835| CCD|D29 |       |    |           |           |           |    |2022-09-29T14:33:19.008Z|345.74229  | -1.04872  |      |      |       |   Gaia2|19.8  |      |   R|        |      |      |    |      |     |                                                   
     2P|  X79835| CCD|D29 |       |    |           |           |           |    |2022-09-29T14:53:40.790Z|345.73892  | -1.05017  |      |      |       |   Gaia2|19.7  |      |   R|        |      |      |    |      |     |                                                   
     2P|  X79835| CCD|D29 |       |    |           |           |           |    |2022-09-29T15:14:02.659Z|345.73529  | -1.05178  |      |      |       |   Gaia2|19.6  |      |   R|        |      |      |    |      |     |                                                   
     2P| P11zrIz| CCD|F51 |       |    |           |           |           |    |2022-10-01T06:53:07.9Z  |345.333435 | -1.21003  |      |      |       |   Gaia1|19.9  |0.08  |  Pw|        |      |1.15  |  45|      |     |                                                   
     2P| P11zrIz| CCD|F51 |       |    |           |           |           |    |2022-10-01T07:11:02.5Z  |345.330379 | -1.211229 |      |      |       |   Gaia1|19.85 |0.08  |  Pw|        |      |1.15  |  45|      |     |                                                   
     2P| P11zrIz| CCD|F51 |       |    |           |           |           |    |2022-10-01T07:28:52.7Z  |345.327319 | -1.21243  |      |      |       |   Gaia1|19.85 |0.07  |  Pw|        |      |1.21  |  45|      |     |                                                   
     2P|   0002P| CCD|C95 |       |    |           |           |           |    |2022-10-02T20:19:48.230Z|344.96046  | -1.35872  |      |      |       |  Gaia3E|19    |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|C95 |       |    |           |           |           |    |2022-10-02T20:29:33.245Z|344.95829  | -1.35911  |      |      |       |  Gaia3E|19.1  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|A77 |       |    |           |           |           |    |2022-10-03T19:12:09.504Z|344.73558  | -1.44808  |      |      |       |   NOMAD|19.2  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|A77 |       |    |           |           |           |    |2022-10-03T19:22:59.232Z|344.73392  | -1.44906  |      |      |       |   NOMAD|19.4  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|A77 |       |    |           |           |           |    |2022-10-03T19:31:39.360Z|344.73237  | -1.44933  |      |      |       |   NOMAD|19.5  |      |   R|        |      |      |    |      |K    |                                                   
     2P| P21zMOi| CCD|F52 |       |    |           |           |           |    |2022-10-14T06:59:35.2Z  |342.473933 | -2.373142 |      |      |       |   Gaia1|19.96 |0.11  |  Pi|        |      |1     |  45|      |     |                                                   
     2P| P21zMOi| CCD|F52 |       |    |           |           |           |    |2022-10-14T07:16:10.3Z  |342.471604 | -2.374125 |      |      |       |   Gaia1|20.03 |0.13  |  Pi|        |      |0.93  |  45|      |     |                                                   
     2P| P21zMOi| CCD|F52 |       |    |           |           |           |    |2022-10-14T07:32:40.6Z  |342.469349 | -2.37505  |      |      |       |   Gaia1|20.04 |0.18  |  Pi|        |      |0.8   |  45|      |     |                                                   
     2P| P21zMOi| CCD|F52 |       |    |           |           |           |    |2022-10-14T07:49:14.0Z  |342.467054 | -2.375992 |      |      |       |   Gaia1|20.09 |0.17  |  Pi|        |      |0.82  |  45|      |     |                                                   
     2P| P11A6Kx| CCD|F51 |       |    |           |           |           |    |2022-10-18T06:31:07.3Z  |341.732984 | -2.687026 |      |      |       |   Gaia1|20.37 |0.07  |  Pw|        |      |1.24  |  45|      |     |                                                   
     2P| P11A6Kx| CCD|F51 |       |    |           |           |           |    |2022-10-18T06:49:14.9Z  |341.730668 | -2.687959 |      |      |       |   Gaia1|20.39 |0.08  |  Pw|        |      |1.19  |  45|      |     |                                                   
     2P| P11A6Kx| CCD|F51 |       |    |           |           |           |    |2022-10-18T07:07:21.3Z  |341.728394 | -2.688926 |      |      |       |   Gaia1|20.41 |0.06  |  Pw|        |      |1.31  |  45|      |     |                                                   
     2P| P11A6Kx| CCD|F51 |       |    |           |           |           |    |2022-10-18T07:25:35.3Z  |341.726084 | -2.68988  |      |      |       |   Gaia1|20.38 |0.07  |  Pw|        |      |1.25  |  45|      |     |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-10-19T00:23:17.779Z|341.60246  | -2.74328  |      |      |       |  Gaia3E|19.6  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-10-19T00:33:32.342Z|341.60117  | -2.74386  |      |      |       |  Gaia3E|19.8  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-10-19T00:43:45.782Z|341.59996  | -2.74442  |      |      |       |  Gaia3E|19.8  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W76 |       |    |           |           |           |  06|2022-10-21T03:36:13.824Z|341.24221  | -2.89806  |      |      |       |   Gaia2|      |      |    |        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|W76 |       |    |           |           |           |  06|2022-10-21T03:41:04.128Z|341.24162  | -2.89831  |      |      |       |   Gaia2|      |      |    |        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|W76 |       |    |           |           |           |  06|2022-10-21T03:45:53.568Z|341.24104  | -2.89856  |      |      |       |   Gaia2|20.6  |      |   G|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-10-22T00:10:51.024Z|341.10433  | -2.95922  |      |      |       |  Gaia3E|19.9  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-10-22T00:23:16.570Z|341.10288  | -2.95983  |      |      |       |  Gaia3E|19.9  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-10-22T00:35:41.770Z|341.10158  | -2.96044  |      |      |       |  Gaia3E|19.6  |      |   G|        |      |      |    |      |K    |                                                   
     2P| DDM1238| CCD|L81 |       |    |           |           |           |  0C|2022-10-25T19:45:33Z    |340.53276  | -3.21154  |0.42  |0.38  |       |  Gaia3E|20.4  |0.24  |   G|  Gaia3E| 4.9  |0.74  | 240|0.57  |K    |                                                   
     2P| DDM1238| CCD|L81 |       |    |           |           |           |  0C|2022-10-25T19:53:29Z    |340.53179  | -3.21208  |0.37  |0.33  |       |  Gaia3E|20    |0.2   |   G|  Gaia3E| 4.9  |0.81  | 240|0.5   |K    |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-10-28T00:50:28.666Z|340.23554  | -3.34744  |      |      |       |  Gaia3E|19.9  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-10-28T01:01:44.659Z|340.2345   | -3.34792  |      |      |       |  Gaia3E|19.8  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2022-10-28T01:13:00.739Z|340.23329  | -3.34833  |      |      |       |  Gaia3E|19.8  |      |   G|        |      |      |    |      |K    |                                                   
     2P| C8A22D2| CCD|G96 |       |    |           |           |           |    |2022-10-29T03:23:47.261Z|340.09623  | -3.41119  |0.162 |0.183 | 0     |   Gaia2|20.47 |0.233 |   G|   Gaia2|      |0.995 |    |0.107 |     |                                                   
     2P| C8A22D2| CCD|G96 |       |    |           |           |           |    |2022-10-29T03:31:16.198Z|340.0956   | -3.41153  |0.192 |0.208 | 0     |   Gaia2|20.47 |0.251 |   G|   Gaia2|      |0.88  |    |0.103 |     |                                                   
     2P| C8A22D2| CCD|G96 |       |    |           |           |           |    |2022-10-29T03:38:45.567Z|340.09497  | -3.41187  |0.175 |0.189 | 0     |   Gaia2|20.02 |0.24  |   G|   Gaia2|      |0.962 |    |0.1   |     |                                                   
     2P| C8A22D2| CCD|G96 |       |    |           |           |           |    |2022-10-29T03:46:16.514Z|340.094085 | -3.41203  |0.256 |0.272 | 0     |   Gaia2|19.85 |0.239 |   G|   Gaia2|      |0.944 |    |0.104 |     |                                                   
     2P|  X80580| CCD|D29 |       |    |           |           |           |    |2022-10-29T11:28:14.448Z|340.05521  | -3.43022  |      |      |       |   Gaia2|20.1  |      |   R|        |      |      |    |      |     |                                                   
     2P|  X80580| CCD|D29 |       |    |           |           |           |    |2022-10-29T11:48:36.317Z|340.05333  | -3.43111  |      |      |       |   Gaia2|20.3  |      |   R|        |      |      |    |      |     |                                                   
     2P|  X80580| CCD|D29 |       |    |           |           |           |    |2022-10-29T12:08:58.099Z|340.05163  | -3.43169  |      |      |       |   Gaia2|19.7  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|X03 |       |    |           |           |           |    |2022-11-15T02:29:16.224Z|338.76304  | -4.09325  |      |      |       |   Gaia2|20.5  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|X03 |       |    |           |           |           |    |2022-11-15T02:46:55.488Z|338.76258  | -4.09353  |      |      |       |   Gaia2|20.9  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|X03 |       |    |           |           |           |    |2022-11-15T03:01:22.080Z|338.76225  | -4.09375  |      |      |       |   Gaia2|20.7  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W89 |       |    |           |           |           |    |2023-06-25T10:08:04.128Z| 35.79612  |+20.89953  |      |      |       |   Gaia2|19.5  |      |   G|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|W89 |       |    |           |           |           |    |2023-06-25T10:13:17.760Z| 35.79796  |+20.90017  |      |      |       |   Gaia2|17.9  |      |   G|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|215 |       |    |           |           |           |    |2023-07-15T01:00:28.195Z| 46.15942  |+24.93453  |      |      |       |   UCAC4|18.8  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|215 |       |    |           |           |           |    |2023-07-15T01:02:19.738Z| 46.1605   |+24.93486  |      |      |       |   UCAC4|18.8  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|215 |       |    |           |           |           |    |2023-07-15T01:04:11.280Z| 46.16125  |+24.93506  |      |      |       |   UCAC4|18.8  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|L27 |       |    |           |           |           |    |2023-07-18T02:26:28.608Z| 48.01467  |+25.59572  |      |      |       |   UCAC4|18.9  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|L27 |       |    |           |           |           |    |2023-07-18T02:36:52.416Z| 48.01946  |+25.59731  |      |      |       |   UCAC4|18.9  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|L27 |       |    |           |           |           |    |2023-07-18T02:38:57.696Z| 48.0205   |+25.59786  |      |      |       |   UCAC4|19    |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|G00 |       |    |           |           |           |    |2023-07-23T01:09:47.808Z| 51.1985   |+26.68075  |      |      |       |   Gaia2|18.7  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|G00 |       |    |           |           |           |    |2023-07-23T01:15:07.488Z| 51.201    |+26.68167  |      |      |       |   Gaia2|18.9  |      |   G|        |      |      |    |      |K    |                                                   
     2P| P11Hf8y| CCD|F51 |       |    |           |           |           |    |2023-07-23T14:05:28.9Z  | 51.560549 |+26.800765 |0.064 |0.032 |       |  Gaia3E|19.3  |0.08  |  Pw|        |      |1.14  |  45|      |     |                                                   
     2P| P11Hf8y| CCD|F51 |       |    |           |           |           |    |2023-07-23T14:13:14.7Z  | 51.564173 |+26.801975 |0.075 |0.018 |       |  Gaia3E|19.33 |0.09  |  Pw|        |      |1.09  |  45|      |     |                                                   
     2P| P11Hf8y| CCD|F51 |       |    |           |           |           |    |2023-07-23T14:20:57.9Z  | 51.567742 |+26.803173 |0.044 |0.03  |       |  Gaia3E|19.31 |0.05  |  Pw|        |      |1.34  |  45|      |     |                                                   
     2P| P11Hf8y| CCD|F51 |       |    |           |           |           |    |2023-07-23T14:28:45.4Z  | 51.571374 |+26.804401 |0.042 |0.031 |       |  Gaia3E|19.36 |0.06  |  Pw|        |      |1.26  |  45|      |     |                                                   
     2P|   0002P| CCD|G40 |       |    |           |           |           |  0T|2023-07-24T03:52:43Z    | 51.95031  |+26.92786  |0.33  |0.32  |       |   Gaia2|18.8  |0.18  |   G|   Gaia2| 6.5  |0.93  | 750|0.12  |K    |                                                   
     2P|   0002P| CCD|G40 |       |    |           |           |           |  0T|2023-07-24T04:25:14Z    | 51.96537  |+26.9331   |0.19  |0.18  |       |   Gaia2|19.6  |0.16  |   G|   Gaia2| 6.5  |0.85  | 750|0.07  |K    |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2023-07-24T07:54:24.307Z| 52.06454  |+26.96489  |      |      |       |  Gaia3E|19    |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2023-07-24T08:03:25.949Z| 52.06879  |+26.96636  |      |      |       |  Gaia3E|19    |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W62 |       |    |           |           |           |    |2023-07-24T08:12:28.454Z| 52.07304  |+26.96781  |      |      |       |  Gaia3E|18.9  |      |   G|        |      |      |    |      |K    |                                                   
