# version=2017
 permID|  trkSub|mode|stn |sys    | ctr|pos1      |pos2      |pos3      |prog|obsTime                 | ra        |dec        |rmsRA   |rmsDec  |rmsCorr|  astCat|mag  |rmsMag  |band| photCat|photAp|logSNR| exp|rmsFit|notes
      4|        | UNK|084 |       |    |          |          |          |    |1988-04-14T19:30:00.000Z|120.9865   |+25.47469  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|084 |       |    |          |          |          |  05|1988-04-19T19:41:14.611Z|122.249621 |+25.224456 |        |        |       |   UCAC3| 7.52|        |   B|        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1988-04-20T23:43:46.272Z|122.56142  |+25.16111  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1988-04-20T23:53:45.024Z|122.56312  |+25.16086  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1988-04-21T00:03:42.912Z|122.56492  |+25.1605   |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1988-04-21T22:23:32.928Z|122.81792  |+25.10889  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1988-04-21T22:33:31.680Z|122.81967  |+25.10844  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1988-04-21T22:43:29.568Z|122.82175  |+25.10783  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|006 |       |    |          |          |          |    |1988-04-28T21:24:00.288Z|124.82292  |+24.68256  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|006 |       |    |          |          |          |    |1988-04-28T21:31:00.192Z|124.82437  |+24.68222  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|006 |       |    |          |          |          |    |1988-04-28T21:38:00.096Z|124.82579  |+24.68189  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-04-18T06:01:07.738Z|278.889383 |-18.087886 |        |        |       |     UNK| 6.82|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-04-19T05:57:59.731Z|279.08945  |-18.0884   |        |        |       |     UNK| 6.78|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-04-20T05:54:50.256Z|279.283117 |-18.089447 |        |        |       |     UNK| 6.75|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-05-03T05:11:11.731Z|281.155133 |-18.184731 |        |        |       |     UNK| 6.46|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-05-04T05:07:37.632Z|281.246129 |-18.199931 |        |        |       |     UNK| 6.53|        |   V|        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-05-06T03:51:24.912Z|281.400438 |-18.233472 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-05-07T03:47:40.445Z|281.467488 |-18.253025 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-05-07T04:56:43.757Z|281.470529 |-18.253825 |        |        |       |     UNK| 6.64|        |   V|        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-05-09T03:39:20.016Z|281.576987 |-18.295836 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-05-13T04:34:02.611Z|281.697137 |-18.401142 |        |        |       |     UNK| 6.24|        |   V|        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-05-16T03:13:40.195Z|281.697954 |-18.495206 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-05-16T04:22:14.995Z|281.697312 |-18.496531 |        |        |       |     UNK| 6.25|        |   V|        |      |      |    |      |     
      4|   00004| UNK|089 |       |    |          |          |          |    |1989-05-17T00:40:17.731Z|281.683696 |-18.526403 |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-05-17T03:09:08.986Z|281.681492 |-18.530214 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-05-17T04:18:15.062Z|281.680492 |-18.531636 |        |        |       |     UNK| 6.19|        |   V|        |      |      |    |      |     
      4|   00004| UNK|089 |       |    |          |          |          |    |1989-05-18T00:22:55.315Z|281.659937 |-18.562575 |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-05-18T04:14:13.142Z|281.655183 |-18.568361 |        |        |       |     UNK| 6.14|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-05-19T04:10:09.149Z|281.621342 |-18.606839 |        |        |       |     UNK| 6.13|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-05-22T03:57:45.072Z|281.469075 |-18.732422 |        |        |       |     UNK| 6.05|        |   V|        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-05-27T02:27:22.522Z|281.051942 |-18.973842 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-05-28T02:23:10.838Z|280.942912 |-19.027789 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-05-29T02:18:15.869Z|280.825837 |-19.083006 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| UNK|089 |       |    |          |          |          |    |1989-05-30T00:01:36.336Z|280.712558 |-19.134817 |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-05-31T03:18:44.582Z|280.560962 |-19.201414 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-06-04T03:00:34.906Z|279.9505   |-19.452206 |        |        |       |     UNK| 5.83|        |   V|        |      |      |    |      |     
      4|   00004| UNK|089 |       |    |          |          |          |    |1989-06-04T23:17:33.706Z|279.806267 |-19.508928 |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-06-06T02:51:19.613Z|279.601933 |-19.586542 |        |        |       |     UNK| 5.81|        |   V|        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1989-06-07T03:02:57.120Z|279.41463  |-19.65686  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1989-06-07T03:12:35.136Z|279.41333  |-19.65728  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1989-06-07T03:24:02.880Z|279.41183  |-19.65781  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-06-10T02:32:30.451Z|278.826879 |-19.8712   |        |        |       |     UNK| 5.69|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-06-11T02:27:44.640Z|278.618337 |-19.945283 |        |        |       |     UNK| 5.6 |        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-06-13T02:18:09.302Z|278.185663 |-20.096753 |        |        |       |     UNK| 5.66|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-06-14T02:13:19.862Z|277.961992 |-20.173883 |        |        |       |     UNK| 5.54|        |   V|        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-06-15T00:59:44.218Z|277.744762 |-20.248547 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-06-15T02:08:29.213Z|277.733958 |-20.251944 |        |        |       |     UNK| 5.61|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-06-16T02:03:37.699Z|277.501675 |-20.330731 |        |        |       |     UNK| 5.49|        |   V|        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-06-17T00:49:36.480Z|277.277079 |-20.406689 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-06-17T01:58:45.322Z|277.265638 |-20.410317 |        |        |       |     UNK| 5.5 |        |   V|        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-06-18T00:44:49.546Z|277.037717 |-20.487097 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-06-19T01:48:58.061Z|276.783483 |-20.571278 |        |        |       |     UNK| 5.48|        |   V|        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-06-22T00:24:22.320Z|276.052054 |-20.813153 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-06-25T01:19:22.886Z|275.280571 |-21.065231 |        |        |       |     UNK| 5.36|        |   V|        |      |      |    |      |     
      4|   00004| UNK|089 |       |    |          |          |          |    |1989-06-28T21:38:07.008Z|274.296396 |-21.386853 |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-06-29T00:59:35.059Z|274.260746 |-21.398169 |        |        |       |     UNK| 5.27|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-06-30T00:54:38.448Z|274.007063 |-21.481336 |        |        |       |     UNK| 5.33|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-07-01T00:49:42.096Z|273.754662 |-21.564292 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| UNK|089 |       |    |          |          |          |    |1989-07-03T21:26:21.725Z|273.041558 |-21.801542 |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-07-03T23:25:00.912Z|273.021392 |-21.808003 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|073 |       |    |          |          |          |    |1989-07-04T20:24:19.872Z|272.80829  |-21.88008  |        |        |       |     SAO|     |        |    |        |      |      |    |      |     
      4|       4| PHO|073 |       |    |          |          |          |    |1989-07-04T20:38:17.088Z|272.80567  |-21.88092  |        |        |       |     SAO|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-07-07T00:20:16.080Z|272.290504 |-22.056147 |        |        |       |     UNK| 5.53|        |   V|        |      |      |    |      |     
      4|        | UNK|662 |       |    |          |          |          |    |1989-07-08T06:23:30.048Z|271.99992  |-22.15744  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|662 |       |    |          |          |          |    |1989-07-08T06:26:29.760Z|271.99946  |-22.15761  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-07-09T00:10:34.176Z|271.830746 |-22.216803 |        |        |       |     UNK| 5.56|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-07-10T00:05:44.822Z|271.607583 |-22.2961   |        |        |       |     UNK| 5.69|        |   V|        |      |      |    |      |     
      4|       4| PHO|073 |       |    |          |          |          |    |1989-07-10T19:59:45.024Z|271.42587  |-22.36217  |        |        |       |     SAO|     |        |    |        |      |      |    |      |     
      4|       4| PHO|073 |       |    |          |          |          |    |1989-07-10T20:07:42.816Z|271.4245   |-22.36264  |        |        |       |     SAO|     |        |    |        |      |      |    |      |     
      4|   00004| UNK|089 |       |    |          |          |          |    |1989-07-10T20:33:07.603Z|271.420704 |-22.364011 |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-07-11T00:00:56.678Z|271.389421 |-22.374886 |        |        |       |     UNK| 5.56|        |   V|        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-07-12T22:41:28.176Z|270.979358 |-22.527133 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-07-12T22:42:48.874Z|270.979179 |-22.527075 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-07-15T23:37:16.349Z|270.383825 |-22.759292 |        |        |       |     UNK| 5.79|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-07-24T22:56:22.157Z|269.001562 |-23.405431 |        |        |       |     UNK| 5.96|        |   V|        |      |      |    |      |     
      4|   00004| UNK|089 |       |    |          |          |          |    |1989-07-26T19:34:07.277Z|268.793125 |-23.532008 |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-07-26T21:39:17.770Z|268.784067 |-23.537739 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-07-26T22:47:37.104Z|268.779254 |-23.540689 |        |        |       |     UNK| 6.09|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-07-27T22:43:17.472Z|268.680379 |-23.607092 |        |        |       |     UNK| 6.04|        |   V|        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-07-28T21:29:42.346Z|268.594162 |-23.670006 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-07-28T22:38:59.914Z|268.590087 |-23.672922 |        |        |       |     UNK| 6.1 |        |   V|        |      |      |    |      |     
      4|        | UNK|662 |       |    |          |          |          |    |1989-07-29T05:04:30.144Z|268.56746  |-23.6905   |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|662 |       |    |          |          |          |    |1989-07-29T05:07:29.856Z|268.56725  |-23.69067  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|662 |       |    |          |          |          |    |1989-07-29T05:10:29.568Z|268.56704  |-23.69078  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|662 |       |    |          |          |          |    |1989-07-29T05:13:30.144Z|268.56683  |-23.69092  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-07-29T21:26:07.901Z|268.511996 |-23.735022 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-07-30T22:30:30.931Z|268.43495  |-23.801908 |        |        |       |     UNK| 6.2 |        |   V|        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-07-31T21:16:21.331Z|268.373267 |-23.86255  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-08-01T22:22:10.243Z|268.314538 |-23.927811 |        |        |       |     UNK| 6.24|        |   V|        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-08-02T21:09:37.325Z|268.269392 |-23.986847 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-08-02T22:18:03.053Z|268.267329 |-23.989647 |        |        |       |     UNK| 6.17|        |   V|        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-08-03T21:05:20.630Z|268.230583 |-24.048081 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-08-04T20:59:54.989Z|268.200708 |-24.108197 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-08-04T22:09:54.893Z|268.199525 |-24.111031 |        |        |       |     UNK| 6.25|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-08-05T22:05:54.010Z|268.178808 |-24.170556 |        |        |       |     UNK| 6.35|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-08-06T22:01:55.286Z|268.166921 |-24.229392 |        |        |       |     UNK| 6.28|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-08-07T21:57:58.637Z|268.1639   |-24.287283 |        |        |       |     UNK| 6.36|        |   V|        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1989-08-09T00:12:26.496Z|268.16879  |-24.34986  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1989-08-09T00:22:09.696Z|268.16954  |-24.35022  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1989-08-09T00:32:07.584Z|268.16896  |-24.35058  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-08-09T20:41:28.118Z|268.183104 |-24.398628 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-08-11T20:33:53.654Z|268.237329 |-24.509214 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-08-12T21:38:46.579Z|268.279533 |-24.565533 |        |        |       |     UNK| 6.39|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-08-14T21:31:20.237Z|268.385817 |-24.671461 |        |        |       |     UNK| 6.45|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-08-16T21:24:01.843Z|268.525696 |-24.77395  |        |        |       |     UNK| 6.52|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-08-17T21:20:25.584Z|268.608071 |-24.824283 |        |        |       |     UNK| 6.56|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-08-18T21:16:51.312Z|268.698454 |-24.873633 |        |        |       |     UNK| 6.6 |        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-08-19T21:13:18.941Z|268.796975 |-24.922206 |        |        |       |     UNK| 6.58|        |   V|        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-08-21T19:56:19.133Z|269.01205  |-25.014889 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-08-21T19:57:44.755Z|269.012183 |-25.01485  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-08-23T19:49:27.437Z|269.2635   |-25.106139 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | MER|999 |       |    |          |          |          |    |1989-08-23T19:50:52.282Z|269.263592 |-25.106186 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-08-24T20:56:05.510Z|269.407704 |-25.152608 |        |        |       |     UNK| 7.21|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-08-29T20:39:37.526Z|270.208508 |-25.361661 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-08-30T20:36:25.200Z|270.39065  |-25.400728 |        |        |       |     UNK| 6.9 |        |   V|        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1989-08-31T22:28:43.968Z|270.59467  |-25.44197  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1989-08-31T22:44:41.280Z|270.59633  |-25.44244  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1989-08-31T22:54:40.032Z|270.59767  |-25.44269  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-09-02T20:26:58.243Z|270.979242 |-25.512542 |        |        |       |     UNK| 6.81|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-09-05T20:17:45.974Z|271.62895  |-25.615308 |        |        |       |     UNK| 6.98|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-09-06T20:14:44.966Z|271.858617 |-25.647628 |        |        |       |     UNK| 6.96|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-09-07T20:11:45.514Z|272.094725 |-25.678975 |        |        |       |     UNK| 6.99|        |   V|        |      |      |    |      |     
      4|   00004| MER|950 |       |    |          |          |          |    |1989-09-08T20:08:47.616Z|272.337158 |-25.709161 |        |        |       |     UNK| 6.97|        |   V|        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1989-09-25T20:37:58.944Z|277.33008  |-26.04836  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1989-09-25T20:47:56.832Z|277.33242  |-26.04831  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1989-09-25T20:57:55.584Z|277.33458  |-26.04875  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|006 |       |    |          |          |          |    |1989-10-09T18:30:29.952Z|282.41446  |-26.04289  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|006 |       |    |          |          |          |    |1989-10-09T18:40:29.568Z|282.41712  |-26.04278  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|006 |       |    |          |          |          |    |1989-10-09T18:50:30.048Z|282.41987  |-26.04272  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|975 |       |    |          |          |          |    |1989-10-10T18:29:41.568Z|282.80767  |-26.03142  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|975 |       |    |          |          |          |    |1989-10-10T18:34:42.240Z|282.80879  |-26.0315   |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|975 |       |    |          |          |          |    |1989-10-10T18:40:41.664Z|282.81029  |-26.03144  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|975 |       |    |          |          |          |    |1989-10-10T18:46:11.712Z|282.81192  |-26.03142  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|975 |       |    |          |          |          |    |1989-10-10T18:52:17.184Z|282.81354  |-26.03142  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|975 |       |    |          |          |          |    |1989-10-10T18:57:36.864Z|282.81492  |-26.03142  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|975 |       |    |          |          |          |    |1989-10-31T18:17:11.616Z|291.71979  |-25.42483  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|975 |       |    |          |          |          |    |1989-10-31T18:22:45.984Z|291.7215   |-25.42467  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|975 |       |    |          |          |          |    |1989-10-31T18:28:18.624Z|291.72321  |-25.42439  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|975 |       |    |          |          |          |    |1989-10-31T18:34:50.880Z|291.72538  |-25.42431  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|975 |       |    |          |          |          |    |1989-10-31T18:40:10.560Z|291.72679  |-25.42419  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|975 |       |    |          |          |          |    |1989-10-31T18:45:58.752Z|291.72854  |-25.42408  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|975 |       |    |          |          |          |    |1989-11-08T18:16:19.776Z|295.37321  |-25.00064  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|975 |       |    |          |          |          |    |1989-11-08T18:22:28.704Z|295.37546  |-25.00031  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|975 |       |    |          |          |          |    |1989-11-08T18:29:48.480Z|295.37796  |-24.99978  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|975 |       |    |          |          |          |    |1989-11-08T18:38:21.696Z|295.38029  |-24.99944  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|975 |       |    |          |          |          |    |1989-11-08T18:45:18.144Z|295.38238  |-24.99897  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|975 |       |    |          |          |          |    |1989-11-08T18:52:50.880Z|295.38488  |-24.99878  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|975 |       |    |          |          |          |    |1989-11-08T19:01:19.776Z|295.38758  |-24.99828  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|975 |       |    |          |          |          |    |1989-11-08T19:10:45.696Z|295.39083  |-24.99783  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | MER|248 |       |    |          |          |          |    |1990-07-12T11:35:25.498Z| 44.609054 |+10.266422 |        |        |       |     UNK| 8.22|        |   V|        |      |      |    |      |     
      4|        | PMT|248 |       |    |          |          |          |    |1990-07-12T11:35:35.952Z| 44.609021 |+10.266469 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | PMT|248 |       |    |          |          |          |    |1990-07-12T11:35:36.643Z| 44.60905  |+10.266458 |        |        |       |     UNK| 8.5 |        |   H|        |      |      |    |      |     
      4|        | MER|248 |       |    |          |          |          |    |1990-07-12T13:22:47.395Z| 44.634896 |+10.272256 |        |        |       |     UNK| 8.33|        |   V|        |      |      |    |      |     
      4|        | PMT|248 |       |    |          |          |          |    |1990-07-12T13:22:57.504Z| 44.6349   |+10.272297 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | PMT|248 |       |    |          |          |          |    |1990-07-12T13:22:58.195Z| 44.634925 |+10.272286 |        |        |       |     UNK| 8.53|        |   H|        |      |      |    |      |     
      4|        | MER|248 |       |    |          |          |          |    |1990-07-12T13:43:25.853Z| 44.639904 |+10.273369 |        |        |       |     UNK| 8.5 |        |   V|        |      |      |    |      |     
      4|        | PMT|248 |       |    |          |          |          |    |1990-07-12T13:43:36.998Z| 44.639875 |+10.273414 |        |        |       |     UNK| 8.57|        |   H|        |      |      |    |      |     
      4|        | PMT|248 |       |    |          |          |          |    |1990-07-12T13:43:37.690Z| 44.639904 |+10.273403 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | MER|248 |       |    |          |          |          |    |1990-07-12T15:30:46.800Z| 44.665796 |+10.279194 |        |        |       |     UNK| 8.25|        |   V|        |      |      |    |      |     
      4|        | PMT|248 |       |    |          |          |          |    |1990-07-12T15:30:56.477Z| 44.665729 |+10.279225 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | PMT|248 |       |    |          |          |          |    |1990-07-12T15:30:57.254Z| 44.665758 |+10.279217 |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | MER|248 |       |    |          |          |          |    |1990-07-12T15:51:24.739Z| 44.670758 |+10.280289 |        |        |       |     UNK| 8.28|        |   V|        |      |      |    |      |     
