# version=2017
 permID|provID     |  trkSub|mode|stn |prog|obsTime                 | ra        |dec        |rmsRA|rmsDec|  astCat|mag  |rmsMag|band|logSNR| exp|notes
  20000|           |   20000| CCD|F51 |    |2017-01-18T09:23:15.014Z|122.829862 |+26.880908 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-18T11:38:07.757Z|122.827813 |+26.881414 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-18T12:18:13.478Z|122.827171 |+26.881564 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-18T12:59:39.638Z|122.82655  |+26.881697 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-18T13:30:02.851Z|122.826083 |+26.881814 |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-18T14:24:58.406Z|122.825242 |+26.882025 |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-18T15:14:22.618Z|122.824488 |+26.882189 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-29T08:14:39.178Z|122.5926   |+26.936019 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-29T08:32:05.914Z|122.592337 |+26.936081 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-29T08:49:25.910Z|122.592075 |+26.936131 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-29T09:06:42.710Z|122.591825 |+26.936186 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-02-14T10:49:09.552Z|122.262221 |+27.002294 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-02-14T11:07:32.275Z|122.261946 |+27.002311 |     |      |   Gaia2|20.5 |      |   G|      |    |     
  20000|           |   20000| CCD|D29 |    |2017-02-18T11:22:30.144Z|122.18633  |+27.01572  |     |      |   UCAC4|20.7 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2017-02-18T11:53:02.688Z|122.18621  |+27.01564  |     |      |   UCAC4|20.5 |      |   R|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-02-21T06:50:50.006Z|122.135667 |+27.024081 |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-02-21T07:07:36.480Z|122.135458 |+27.024122 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-02-21T07:24:28.397Z|122.13525  |+27.024153 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-02-21T07:41:24.202Z|122.135029 |+27.024183 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-04-08T06:57:09.216Z|121.665042 |+27.057422 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-04-08T07:13:03.331Z|121.665021 |+27.057422 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-04-08T07:28:54.595Z|121.664979 |+27.057406 |     |      |   Gaia2|20.4 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-04-08T07:44:45.427Z|121.664967 |+27.057372 |     |      |   Gaia2|20.8 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-10-28T14:36:10.426Z|125.247933 |+26.508944 |     |      |   Gaia2|20.5 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-10-28T14:47:10.003Z|125.247954 |+26.508964 |     |      |   Gaia2|20.5 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-10-28T14:58:10.358Z|125.247962 |+26.508992 |     |      |   Gaia2|20.4 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-10-28T15:09:13.651Z|125.247979 |+26.509017 |     |      |   Gaia2|20.4 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-11-21T12:43:39.734Z|125.18555  |+26.608425 |     |      |   Gaia2|20.4 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-11-21T13:00:08.496Z|125.185462 |+26.608483 |     |      |   Gaia2|20.4 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-11-21T13:16:39.936Z|125.185371 |+26.608539 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-11-21T13:33:13.450Z|125.185275 |+26.608594 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-12-13T11:18:11.981Z|124.930892 |+26.731161 |     |      |   Gaia2|20.4 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-12-13T11:35:23.856Z|124.930717 |+26.731231 |     |      |   Gaia2|20.4 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-12-13T11:52:34.867Z|124.930533 |+26.731292 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-12-13T12:09:48.557Z|124.930346 |+26.731372 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2018-01-13T09:36:16.416Z|124.345829 |+26.918275 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2018-01-13T09:53:06.518Z|124.345575 |+26.918356 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2018-01-13T10:10:01.546Z|124.345308 |+26.918431 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2018-01-13T10:27:06.509Z|124.345046 |+26.918494 |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2018-02-13T06:33:06.163Z|123.691762 |+27.069397 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2018-02-13T06:49:32.246Z|123.691529 |+27.069447 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2018-02-13T07:05:59.539Z|123.6913   |+27.069492 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|D29 |    |2018-03-13T12:34:34.464Z|123.23129  |+27.13967  |     |      |   UCAC4|18.9 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2018-03-13T13:15:17.856Z|123.23046  |+27.13931  |     |      |   UCAC4|19.4 |      |   R|      |    |     
  20000|           |   20000| CCD|W55 |    |2018-03-18T04:37:44.832Z|123.17842  |+27.14347  |     |      |   UCAC4|20.5 |      |   V|      |    |K    
  20000|           |   20000| CCD|W55 |    |2018-03-18T05:01:21.792Z|123.1785   |+27.14381  |     |      |   UCAC4|21.7 |      |   V|      |    |K    
  20000|           |   20000| CCD|W55 |    |2018-03-19T01:03:19.872Z|123.16954  |+27.14394  |     |      |   UCAC4|20.1 |      |   V|      |    |K    
  20000|           |   20000| CCD|W55 |    |2018-03-19T01:36:02.016Z|123.16937  |+27.14394  |     |      |   UCAC4|19.9 |      |   V|      |    |K    
  20000|           |   20000| CCD|F51 |    |2018-12-31T10:08:09.053Z|126.014663 |+26.888983 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2018-12-31T10:25:57.994Z|126.014429 |+26.889067 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2018-12-31T10:43:48.058Z|126.014175 |+26.88915  |     |      |   Gaia2|20.4 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2018-12-31T11:01:48.317Z|126.013921 |+26.889225 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2019-01-08T12:40:24.298Z|125.852187 |+26.939533 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2019-01-08T12:57:46.800Z|125.851937 |+26.939611 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2019-01-08T13:15:05.587Z|125.851671 |+26.939683 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2019-01-08T13:32:31.718Z|125.851429 |+26.939753 |     |      |   Gaia2|19.8 |      |   G|      |    |     
  20000|           |   20000| CCD|K41 |    |2019-01-14T22:03:38.189Z|125.71825  |+26.97831  |     |      |   Gaia2|20.1 |      |   G|      |    |K    
  20000|           |   20000| CCD|K41 |    |2019-01-14T22:13:32.880Z|125.71733  |+26.97853  |     |      |   Gaia2|20.3 |      |   G|      |    |K    
  20000|           |  GG119V| CCD|G40 |  0B|2019-01-16T05:20:30.912Z|125.69013  |+26.98586  |     |      |   UCAC4|     |      |    |      |    |     
  20000|           |  GG119V| CCD|G40 |  0B|2019-01-16T05:37:52.032Z|125.68979  |+26.98586  |     |      |   UCAC4|20.3 |      |   V|      |    |     
  20000|           |  GG119V| CCD|G40 |  0B|2019-01-16T06:00:11.232Z|125.68958  |+26.98597  |     |      |   UCAC4|20.3 |      |   V|      |    |     
  20000|           |   20000| CCD|585 |    |2019-03-02T19:59:49.344Z|124.77733  |+27.18289  |     |      |   UCAC4|19.5 |      |   R|      |    |K    
  20000|           |   20000| CCD|585 |    |2019-03-02T20:05:04.704Z|124.77729  |+27.18281  |     |      |   UCAC4|19.6 |      |   R|      |    |K    
  20000|           |   20000| CCD|585 |    |2019-03-02T20:07:53.184Z|124.77725  |+27.18292  |     |      |   UCAC4|19.3 |      |   R|      |    |K    
  20000|           |   20000| CCD|585 |    |2019-03-02T20:10:53.760Z|124.77721  |+27.18289  |     |      |   UCAC4|19.6 |      |   R|      |    |K    
  20000|           |   20000| CCD|585 |    |2019-03-02T20:13:54.336Z|124.77725  |+27.18292  |     |      |   UCAC4|19.7 |      |   R|      |    |K    
  20000|           |   20000| CCD|585 |    |2019-03-02T20:17:05.280Z|124.77721  |+27.18292  |     |      |   UCAC4|19.6 |      |   R|      |    |K    
  20000|           |   20000| CCD|585 |    |2019-03-02T20:20:05.856Z|124.77712  |+27.18272  |     |      |   UCAC4|19.4 |      |   R|      |    |K    
  20000|           |   20000| CCD|585 |    |2019-03-02T20:23:06.432Z|124.77721  |+27.18292  |     |      |   UCAC4|19.5 |      |   R|      |    |K    
  20000|           |   20000| CCD|585 |    |2019-03-02T20:26:06.144Z|124.77721  |+27.18294  |     |      |   UCAC4|19.4 |      |   R|      |    |K    
  20000|           |   20000| CCD|585 |    |2019-03-02T20:29:06.720Z|124.77721  |+27.18294  |     |      |   UCAC4|19.4 |      |   R|      |    |K    
  20000|           |   20000| CCD|585 |    |2019-03-02T20:31:56.064Z|124.77717  |+27.18294  |     |      |   UCAC4|19.4 |      |   R|      |    |K    
  20000|           |   20000| CCD|585 |    |2019-03-02T20:37:00.192Z|124.77712  |+27.18294  |     |      |   UCAC4|19.5 |      |   R|      |    |K    
  20000|           |   20000| CCD|585 |    |2019-03-02T20:40:00.768Z|124.77704  |+27.18294  |     |      |   UCAC4|19.5 |      |   R|      |    |K    
  20000|           |   20000| CCD|585 |    |2019-03-02T20:41:42.720Z|124.77704  |+27.18294  |     |      |   UCAC4|19.3 |      |   R|      |    |K    
  20000|           |   20000| CCD|585 |    |2019-03-02T20:46:24.384Z|124.777    |+27.18278  |     |      |   UCAC4|19.4 |      |   R|      |    |K    
  20000|           |   20000| CCD|511 |    |2019-03-03T20:56:06.720Z|124.76104  |+27.18508  |     |      |   Gaia1|20.1 |      |   R|      |    |     
  20000|           |   20000| CCD|511 |    |2019-03-03T20:59:29.760Z|124.761    |+27.18506  |     |      |   Gaia1|20.1 |      |   R|      |    |     
  20000|           |   20000| CCD|511 |    |2019-03-03T21:18:06.048Z|124.76075  |+27.18511  |     |      |   Gaia1|19.9 |      |   R|      |    |     
  20000|           |   20000| CCD|511 |    |2019-03-03T21:22:20.064Z|124.76071  |+27.18514  |     |      |   Gaia1|20   |      |   R|      |    |     
  20000|           |   20000| CCD|511 |    |2019-03-03T21:26:32.352Z|124.76067  |+27.18514  |     |      |   Gaia1|19.9 |      |   R|      |    |     
  20000|           |   20000| CCD|511 |    |2019-03-03T21:30:45.504Z|124.76063  |+27.18514  |     |      |   Gaia1|19.9 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2019-04-04T13:13:05.664Z|124.43592  |+27.20408  |     |      |   UCAC4|20.8 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2019-04-04T13:33:27.360Z|124.43579  |+27.20389  |     |      |   UCAC4|20.6 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2019-04-04T13:53:49.920Z|124.43567  |+27.20392  |     |      |   UCAC4|20.9 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2019-05-02T12:09:52.704Z|124.47925  |+27.14022  |     |      |   UCAC4|19.8 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2019-05-02T12:30:15.264Z|124.47937  |+27.14006  |     |      |   UCAC4|20.2 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2019-05-22T12:09:11.232Z|124.70313  |+27.05881  |     |      |   UCAC4|20.6 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2019-05-22T12:29:32.928Z|124.70296  |+27.05864  |     |      |   UCAC4|20.6 |      |   R|      |    |     
  20000|           |   20000| CCD|F51 |    |2019-11-03T14:27:05.242Z|127.987483 |+26.601067 |     |      |   Gaia2|20.4 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2019-11-03T14:43:08.170Z|127.987496 |+26.601119 |     |      |   Gaia2|20.4 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2019-11-03T14:59:10.838Z|127.987513 |+26.601147 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2019-11-03T15:15:15.494Z|127.987513 |+26.601192 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2019-11-09T13:51:48.528Z|127.987271 |+26.624564 |     |      |   Gaia2|20.4 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2019-11-09T14:08:35.347Z|127.98725  |+26.624614 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2019-11-09T14:25:24.499Z|127.987229 |+26.624658 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2019-11-09T14:42:21.946Z|127.987221 |+26.624714 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|104 |    |2019-12-26T00:20:38.976Z|127.51146  |+26.88803  |     |      |   Gaia2|19.6 |      |   G|      |    |K    
  20000|           |   20000| CCD|104 |    |2019-12-26T01:07:23.520Z|127.51104  |+26.8885   |     |      |   Gaia2|19.1 |      |   G|      |    |K    
  20000|           |   20000| CCD|F51 |    |2019-12-30T13:31:10.934Z|127.428137 |+26.917836 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2019-12-30T13:47:07.901Z|127.427921 |+26.917908 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2019-12-30T14:02:57.178Z|127.427721 |+26.917983 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2019-12-30T14:18:49.565Z|127.4275   |+26.91805  |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2020-01-21T09:01:49.296Z|126.981717 |+27.054242 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2020-01-21T09:22:10.992Z|126.981417 |+27.054319 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2020-01-21T09:42:28.800Z|126.981112 |+27.054403 |     |      |   Gaia2|19.8 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2020-01-21T10:02:52.051Z|126.980808 |+27.054486 |     |      |   Gaia2|19.8 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2020-01-22T08:52:58.800Z|126.960333 |+27.060025 |     |      |   Gaia2|19.8 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2020-01-22T09:09:20.909Z|126.960062 |+27.060075 |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2020-01-22T09:25:50.966Z|126.959837 |+27.06015  |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2020-01-22T09:42:16.877Z|126.959571 |+27.060094 |     |      |   Gaia2|19.5 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2020-01-23T12:21:59.674Z|126.935604 |+27.066611 |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2020-01-23T12:38:22.560Z|126.935354 |+27.066678 |     |      |   Gaia2|19.8 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2020-01-23T12:54:45.619Z|126.935112 |+27.066742 |     |      |   Gaia2|19.8 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2020-01-23T13:11:15.072Z|126.934862 |+27.066803 |     |      |   Gaia2|19.8 |      |   G|      |    |     
  20000|           | P20Xefa| CCD|F52 |    |2020-01-27T11:33:25.056Z|126.850033 |+27.0889   |     |      |   Gaia1|19.9 |      |   w|      |    |     
  20000|           | P20Xefa| CCD|F52 |    |2020-01-27T11:50:26.304Z|126.849767 |+27.088936 |     |      |   Gaia1|19.8 |      |   w|      |    |     
  20000|           | P20Xefa| CCD|F52 |    |2020-01-27T12:07:23.232Z|126.849512 |+27.089006 |     |      |   Gaia1|19.8 |      |   w|      |    |     
  20000|           | P20Xefa| CCD|F52 |    |2020-01-27T12:24:18.432Z|126.849246 |+27.089075 |     |      |   Gaia1|19.7 |      |   w|      |    |     
  20000|           | P118k04| CCD|F51 |    |2020-10-18T14:14:45.312Z|129.271588 |+26.574217 |     |      |   Gaia1|20.3 |      |   w|      |    |     
  20000|           | P118k04| CCD|F51 |    |2020-10-18T14:28:41.664Z|129.271654 |+26.57425  |     |      |   Gaia1|20.1 |      |   w|      |    |     
  20000|           | P118k04| CCD|F51 |    |2020-10-18T14:42:39.744Z|129.271708 |+26.574267 |     |      |   Gaia1|20   |      |   w|      |    |     
  20000|           | P118k04| CCD|F51 |    |2020-10-18T14:56:37.824Z|129.271804 |+26.574294 |     |      |   Gaia1|19.9 |      |   w|      |    |     
  20000|           | P218TZ0| CCD|F52 |    |2020-10-24T14:40:56.064Z|129.31315  |+26.588683 |     |      |   Gaia1|20.4 |      |   w|      |    |     
  20000|           | P218TZ0| CCD|F52 |    |2020-10-24T14:52:03.072Z|129.313171 |+26.588697 |     |      |   Gaia1|20.5 |      |   w|      |    |     
  20000|           | P218TZ0| CCD|F52 |    |2020-10-24T15:03:10.944Z|129.313196 |+26.588711 |     |      |   Gaia1|20.5 |      |   w|      |    |     
  20000|           | P218TZ0| CCD|F52 |    |2020-10-24T15:14:21.408Z|129.313275 |+26.588744 |     |      |   Gaia1|20.5 |      |   w|      |    |     
  20000|           | P21aNdC| CCD|F52 |    |2020-12-11T11:36:57.600Z|129.112304 |+26.819253 |     |      |   Gaia1|20.3 |      |   w|      |    |     
  20000|           | P21aNdC| CCD|F52 |    |2020-12-11T11:52:36.768Z|129.112137 |+26.819294 |     |      |   Gaia1|20.3 |      |   w|      |    |     
  20000|           | P21aNdC| CCD|F52 |    |2020-12-11T12:08:15.936Z|129.111963 |+26.819383 |     |      |   Gaia1|20.1 |      |   w|      |    |     
  20000|           | P21aNdC| CCD|F52 |    |2020-12-11T12:23:58.560Z|129.111862 |+26.819436 |     |      |   Gaia1|20   |      |   w|      |    |     
  20000|           |   20000| CCD|D29 |    |2021-01-11T15:22:04.512Z|128.56504  |+27.02464  |     |      |   UCAC4|21.1 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2021-01-11T15:42:26.208Z|128.56438  |+27.02433  |     |      |   UCAC4|20.3 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2021-01-11T16:02:47.904Z|128.56417  |+27.02453  |     |      |   UCAC4|19.9 |      |   R|      |    |     
  20000|           | P21bZqf| CCD|F52 |    |2021-01-13T08:52:03.936Z|128.528975 |+27.035489 |     |      |   Gaia1|20.2 |      |   w|      |    |     
  20000|           | P21bZqf| CCD|F52 |    |2021-01-13T09:09:32.832Z|128.528754 |+27.035569 |     |      |   Gaia1|20.2 |      |   w|      |    |     
  20000|           | P21bZqf| CCD|F52 |    |2021-01-13T09:27:03.456Z|128.528467 |+27.035658 |     |      |   Gaia1|20   |      |   w|      |    |     
  20000|           | P21bZqf| CCD|F52 |    |2021-01-13T09:44:39.264Z|128.528229 |+27.035725 |     |      |   Gaia1|19.9 |      |   w|      |    |     
  20000|           | P11ckJS| CCD|F51 |    |2021-01-17T09:11:20.832Z|128.444571 |+27.060761 |     |      |   Gaia1|19.8 |      |   w|      |    |     
  20000|           | P11ckJS| CCD|F51 |    |2021-01-17T09:27:33.696Z|128.444333 |+27.060817 |     |      |   Gaia1|19.8 |      |   w|      |    |     
  20000|           | P11ckJS| CCD|F51 |    |2021-01-17T09:43:49.152Z|128.444088 |+27.060894 |     |      |   Gaia1|19.7 |      |   w|      |    |     
  20000|           | P11ckJS| CCD|F51 |    |2021-01-17T10:00:08.928Z|128.44385  |+27.060967 |     |      |   Gaia1|19.7 |      |   w|      |    |     
  20000|           | P11cI4L| CCD|F51 |    |2021-02-07T07:30:44.064Z|127.997867 |+27.17775  |     |      |   Gaia1|20   |      |   w|      |    |     
  20000|           | P11cI4L| CCD|F51 |    |2021-02-07T07:47:30.624Z|127.997633 |+27.177792 |     |      |   Gaia1|20.2 |      |   w|      |    |     
  20000|           | P11cI4L| CCD|F51 |    |2021-02-07T08:04:19.776Z|127.997375 |+27.177858 |     |      |   Gaia1|20.3 |      |   w|      |    |     
  20000|           | P11cI4L| CCD|F51 |    |2021-02-07T08:21:16.704Z|127.997146 |+27.177914 |     |      |   Gaia1|20.3 |      |   w|      |    |     
  20000|           | P21cTKf| CCD|F52 |    |2021-02-10T11:03:41.4Z  |127.93256  |+27.192589 |     |      |   Gaia1|19.82|0.09  |  Pw|1.11  |  45|     
  20000|           | P21cTKf| CCD|F52 |    |2021-02-10T11:19:39.0Z  |127.932314 |+27.19261  |     |      |   Gaia1|19.94|0.1   |  Pw|1.05  |  45|     
  20000|           | P21cTKf| CCD|F52 |    |2021-02-10T11:35:26.5Z  |127.932104 |+27.192678 |     |      |   Gaia1|19.97|0.11  |  Pw|1.03  |  45|     
  20000|           | P21cTKf| CCD|F52 |    |2021-02-10T11:51:10.7Z  |127.931884 |+27.192724 |     |      |   Gaia1|20.19|0.14  |  Pw|0.92  |  45|     
  20000|           |   20000| CCD|D29 |    |2021-03-07T14:32:16.800Z|127.47513  |+27.27694  |     |      |   UCAC4|20.3 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2021-03-07T14:52:38.496Z|127.47533  |+27.27681  |     |      |   UCAC4|21   |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2021-10-03T20:22:07.680Z|130.44688  |+26.56122  |     |      |   Gaia2|20.6 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2021-10-03T20:31:24.096Z|130.44717  |+26.56167  |     |      |   Gaia2|20.8 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2021-10-03T20:40:39.648Z|130.44675  |+26.56119  |     |      |   Gaia2|19.9 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2021-12-26T19:53:10.349Z|130.26038  |+26.926    |     |      |   Gaia2|20.9 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2021-12-26T20:29:40.330Z|130.26     |+26.92619  |     |      |   Gaia2|19.9 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2021-12-26T21:06:10.310Z|130.25962  |+26.92639  |     |      |   Gaia2|20.1 |      |   R|      |    |     
  20000|           | P21q2iL| CCD|F52 |    |2022-01-07T09:11:09.2Z  |130.045266 |+27.00486  |     |      |   Gaia1|19.8 |0.05  |  Pw|1.41  |  45|     
  20000|           | P21q2h7| CCD|F52 |    |2022-01-07T09:12:04.2Z  |130.045237 |+27.004876 |     |      |   Gaia1|19.85|0.05  |  Pw|1.38  |  45|     
  20000|           | P21q2iL| CCD|F52 |    |2022-01-07T09:28:45.2Z  |130.045023 |+27.004946 |     |      |   Gaia1|19.83|0.05  |  Pw|1.38  |  45|     
  20000|           | P21q2h7| CCD|F52 |    |2022-01-07T09:29:39.6Z  |130.044995 |+27.004946 |     |      |   Gaia1|19.93|0.06  |  Pw|1.3   |  45|     
  20000|           | P21q2iL| CCD|F52 |    |2022-01-07T09:46:21.1Z  |130.044781 |+27.005043 |     |      |   Gaia1|19.98|0.05  |  Pw|1.36  |  45|     
  20000|           | P21q2h7| CCD|F52 |    |2022-01-07T09:47:15.5Z  |130.044751 |+27.005016 |     |      |   Gaia1|20.07|0.06  |  Pw|1.29  |  45|     
  20000|           | P21q2iL| CCD|F52 |    |2022-01-07T10:03:51.5Z  |130.044522 |+27.005108 |     |      |   Gaia1|20.15|0.06  |  Pw|1.34  |  45|     
  20000|           | P21q2h7| CCD|F52 |    |2022-01-07T10:04:45.9Z  |130.044506 |+27.005122 |     |      |   Gaia1|20.32|0.06  |  Pw|1.29  |  45|     
  20000|           |   20000| CCD|D29 |    |2022-01-11T15:37:03.072Z|129.95958  |+27.03339  |     |      |   Gaia2|20.3 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2022-01-11T15:57:24.854Z|129.95925  |+27.03356  |     |      |   Gaia2|19.9 |      |   R|      |    |     
  20000|           | P21qtpW| CCD|F52 |    |2022-01-26T07:48:56.1Z  |129.650769 |+27.126243 |     |      |   Gaia1|20.16|0.04  |  Pw|1.52  |  45|     
  20000|           | P21qtpW| CCD|F52 |    |2022-01-26T08:05:32.3Z  |129.650509 |+27.126314 |     |      |   Gaia1|20.17|0.03  |  Pw|1.57  |  45|     
  20000|           | P21qtpW| CCD|F52 |    |2022-01-26T08:21:58.9Z  |129.650276 |+27.126377 |     |      |   Gaia1|20.11|0.04  |  Pw|1.52  |  45|     
  20000|           | P21qtpW| CCD|F52 |    |2022-01-26T08:38:27.3Z  |129.650025 |+27.126443 |     |      |   Gaia1|20.06|0.05  |  Pw|1.43  |  45|     
  20000|           |   20000| CCD|D29 |    |2022-01-30T15:58:17.472Z|129.55762  |+27.15133  |     |      |   Gaia2|19.9 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2022-01-30T17:01:55.661Z|129.55675  |+27.15169  |     |      |   Gaia2|20.1 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2022-01-31T15:15:14.717Z|129.53692  |+27.15686  |     |      |   Gaia2|20.4 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2022-01-31T15:35:36.499Z|129.53658  |+27.157    |     |      |   Gaia2|20.4 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2022-01-31T15:55:58.282Z|129.53642  |+27.15703  |     |      |   Gaia2|20.1 |      |   R|      |    |     
