# version=2017
 permID|  trkSub|mode|stn |sys    | ctr|pos1      |pos2      |pos3      |prog|obsTime                 | ra        |dec        |rmsRA|rmsDec|rmsCorr|  astCat|mag  |rmsMag|band| photCat|photAp|logSNR| exp|rmsFit|notes|remarks                             
     2I| CA195W9| CCD|954 |       |    |          |          |          |    |2019-11-02T06:07:28.416Z|156.32629  | +7.10419  |     |      |       |     UNK|17   |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|I47 |       |    |          |          |          |    |2019-11-02T08:10:13.152Z|156.36379  | +7.05489  |     |      |       |   UCAC4|17.7 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|I47 |       |    |          |          |          |    |2019-11-02T08:15:47.520Z|156.36546  | +7.05256  |     |      |       |   UCAC4|18   |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|I47 |       |    |          |          |          |    |2019-11-02T08:21:59.040Z|156.36733  | +7.05     |     |      |       |   UCAC4|16.8 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|850 |       |    |          |          |          |    |2019-11-02T09:29:25.152Z|156.38854  | +7.02064  |     |      |       |   UCAC4|16.9 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|850 |       |    |          |          |          |    |2019-11-02T10:11:16.800Z|156.40154  | +7.00311  |     |      |       |   UCAC4|17   |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|850 |       |    |          |          |          |    |2019-11-02T10:32:22.560Z|156.40779  | +6.99483  |     |      |       |   UCAC4|16.9 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|850 |       |    |          |          |          |    |2019-11-02T10:53:38.688Z|156.4145   | +6.98561  |     |      |       |   UCAC4|16.8 |      |   V|        |      |      |    |      |K    |                                    
     2I|CK19Q040| CCD|H06 |       |    |          |          |          |  0C|2019-11-02T11:46:05Z    |156.431    | +6.96341  |0.26 |0.25  |       |   Gaia2|17.1 |0.11  |   G|   Gaia2| 7.5  |1.28  | 300|0.21  |K    |                                    
     2I|CK19Q040| CCD|H06 |       |    |          |          |          |  0C|2019-11-02T11:53:18Z    |156.43345  | +6.96053  |0.21 |0.2   |       |   Gaia2|17.1 |0.1   |   G|   Gaia2| 7.5  |1.35  | 300|0.17  |K    |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-2452.9   |338.7694  |-6715.2058|    |2019-11-03T03:36:00.086Z|156.725708 | +6.566556 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-4419.2153|1806.6831 |-5334.9268|    |2019-11-03T03:42:20.074Z|156.727708 | +6.563694 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I| C0QDKY1| CCD|703 |       |    |          |          |          |    |2019-11-03T12:08:00.384Z|156.88479  | +6.35075  |     |      |       |   Gaia2|16.3 |      |   G|        |      |      |    |      |     |                                    
     2I| C0QDKY1| CCD|703 |       |    |          |          |          |    |2019-11-03T12:17:15.072Z|156.88763  | +6.34678  |     |      |       |   Gaia2|16.3 |      |   G|        |      |      |    |      |     |                                    
     2I| C0QDKY1| CCD|703 |       |    |          |          |          |    |2019-11-03T12:22:20.064Z|156.88908  | +6.34458  |     |      |       |   Gaia2|16.4 |      |   G|        |      |      |    |      |     |                                    
     2I| C0QDKY1| CCD|703 |       |    |          |          |          |    |2019-11-03T12:27:25.056Z|156.89071  | +6.34242  |     |      |       |   Gaia2|16.3 |      |   G|        |      |      |    |      |     |                                    
     2I| A10hBEV| CCD|T05 |       |    |          |          |          |    |2019-11-03T15:12:18.97Z |156.94223  | +6.27293  |0.157|0.157 |       |   Gaia2|17.74|0.052 |  Ac|        |      |1.284 |    |      |     |atlas_T05_highsig/T9654946/D21834991
     2I| A10hBEV| CCD|T05 |       |    |          |          |          |    |2019-11-03T15:20:16.91Z |156.94467  | +6.2695   |0.139|0.139 |       |   Gaia2|17.67|0.046 |  Ac|        |      |1.337 |    |      |     |atlas_T05_highsig/T9654946/D21836034
     2I| A10hBEV| CCD|T05 |       |    |          |          |          |    |2019-11-03T15:24:56.43Z |156.94611  | +6.26747  |0.192|0.192 |       |   Gaia2|17.08|0.08  |  Ac|        |      |1.097 |    |      |     |atlas_T05_highsig/T9654946/D21836370
     2I|   0002I| CCD|Q11 |       |    |          |          |          |    |2019-11-03T18:27:51.840Z|157.00317  | +6.18967  |     |      |       |   UCAC4|15.7 |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|Q11 |       |    |          |          |          |    |2019-11-03T18:48:29.088Z|157.00946  | +6.18094  |     |      |       |   UCAC4|     |      |    |        |      |      |    |      |     |                                    
     2I|   0002I| CCD|Q11 |       |    |          |          |          |    |2019-11-03T19:06:09.216Z|157.01496  | +6.17347  |     |      |       |   UCAC4|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|V37 |       |    |          |          |          |    |2019-11-04T10:01:29.11Z |157.292717 | +5.793478 |0.4  |0.45  |       |   Gaia2|18.2 |0.05  |   G|   Gaia2| 1.56 |0.5798|    |      |     |                                    
     2I|CK19Q040| CCD|V37 |       |    |          |          |          |    |2019-11-04T10:03:21.51Z |157.293275 | +5.792597 |0.4  |0.43  |       |   Gaia2|18.3 |0.04  |   G|   Gaia2| 1.56 |0.9294|    |      |     |                                    
     2I|CK19Q040| CCD|V37 |       |    |          |          |          |    |2019-11-04T10:05:12.80Z |157.293879 | +5.791786 |0.43 |0.48  |       |   Gaia2|18.3 |0.09  |   G|   Gaia2| 1.56 |0.5051|    |      |     |                                    
     2I|CK19Q040| CCD|V37 |       |    |          |          |          |    |2019-11-04T10:07:04.86Z |157.294433 | +5.790989 |0.4  |0.53  |       |   Gaia2|18.4 |0.05  |   G|   Gaia2| 1.56 |0.8388|    |      |     |                                    
     2I|CK19Q040| CCD|V37 |       |    |          |          |          |    |2019-11-04T10:20:10.84Z |157.298471 | +5.785472 |0.51 |0.45  |       |   Gaia2|18.3 |0.08  |   G|   Gaia2| 1.56 |0.5563|    |      |     |                                    
     2I|CK19Q040| CCD|V37 |       |    |          |          |          |    |2019-11-04T10:22:02.55Z |157.299075 | +5.784689 |0.35 |0.4   |       |   Gaia2|18.5 |0.07  |   G|   Gaia2| 1.56 |0.5682|    |      |     |                                    
     2I|CK19Q040| CCD|V37 |       |    |          |          |          |    |2019-11-04T10:23:53.15Z |157.299637 | +5.783922 |0.35 |0.37  |       |   Gaia2|18.1 |0.05  |   G|   Gaia2| 1.56 |0.7243|    |      |     |                                    
     2I|CK19Q040| CCD|V37 |       |    |          |          |          |    |2019-11-04T10:25:44.95Z |157.300238 | +5.783131 |0.37 |0.4   |       |   Gaia2|18.2 |0.05  |   G|   Gaia2| 1.56 |0.7324|    |      |     |                                    
     2I| C0QKYP1| CCD|703 |       |    |          |          |          |  01|2019-11-04T11:52:50.592Z|157.32658  | +5.74661  |     |      |       |   Gaia2|16.3 |      |   G|        |      |      |    |      |     |                                    
     2I| C0QKYP1| CCD|703 |       |    |          |          |          |  01|2019-11-04T12:00:07.776Z|157.32879  | +5.74358  |     |      |       |   Gaia2|16.3 |      |   G|        |      |      |    |      |     |                                    
     2I| C0QKYP1| CCD|703 |       |    |          |          |          |  01|2019-11-04T12:07:24.096Z|157.33142  | +5.74069  |     |      |       |   Gaia2|16.3 |      |   G|        |      |      |    |      |     |                                    
     2I| C0QKYP1| CCD|703 |       |    |          |          |          |  01|2019-11-04T12:14:41.280Z|157.3335   | +5.737    |     |      |       |   Gaia2|16.3 |      |   G|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|Q23 |       |    |          |          |          |    |2019-11-04T19:03:19.872Z|157.46037  | +5.56219  |     |      |       |   UCAC4|15.8 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|Q23 |       |    |          |          |          |    |2019-11-04T19:16:17.472Z|157.46437  | +5.55661  |     |      |       |   UCAC4|     |      |    |        |      |      |    |      |K    |                                    
     2I|CK19Q040| CCD|V37 |       |    |          |          |          |    |2019-11-05T10:43:43.31Z |157.751683 | +5.158806 |0.32 |0.4   |       |   Gaia2|18.4 |0.03  |   G|   Gaia2| 1.56 |1.0492|    |      |     |                                    
     2I|CK19Q040| CCD|V37 |       |    |          |          |          |    |2019-11-05T10:45:34.85Z |157.752279 | +5.158011 |0.37 |0.37  |       |   Gaia2|18.4 |0.03  |   G|   Gaia2| 1.56 |0.9823|    |      |     |                                    
     2I|CK19Q040| CCD|V37 |       |    |          |          |          |    |2019-11-05T10:47:26.13Z |157.752829 | +5.157211 |0.35 |0.4   |       |   Gaia2|18.3 |0.03  |   G|   Gaia2| 1.56 |1.0043|    |      |     |                                    
     2I|CK19Q040| CCD|V37 |       |    |          |          |          |    |2019-11-05T10:49:18.02Z |157.753413 | +5.156428 |0.32 |0.4   |       |   Gaia2|18.4 |0.03  |   G|   Gaia2| 1.56 |1.0569|    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-5042.0373|2049.6333 |-4653.5923|    |2019-11-05T14:20:00.067Z|157.817833 | +5.066222 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-6080.4664|3053.477  |-2236.5011|    |2019-11-05T14:26:20.141Z|157.819833 | +5.063333 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-6177.8967|3584.8108 | 527.8291 |    |2019-11-05T14:32:40.214Z|157.821708 | +5.060361 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I| P10U9zs| CCD|F51 |       |    |          |          |          |    |2019-11-05T14:56:38.5Z  |157.829843 | +5.050087 |0.156|0.086 |       |   Gaia1|17.75|0.06  |  Pw|        |      |1.26  |    |      |     |                                    
     2I| P10U9zs| CCD|F51 |       |    |          |          |          |    |2019-11-05T15:03:05.8Z  |157.831822 | +5.047274 |0.242|0.164 |       |   Gaia1|17.36|0.06  |  Pw|        |      |1.26  |    |      |     |                                    
