# version=2017
provID     |  trkSub|mode|stn |prog|obsTime                 | ra        |dec        |rmsRA  |rmsDec |rmsCorr|  astCat|mag   |rmsMag|band| photCat|photAp|logSNR| exp|rmsFit|notes|remarks                              
2024 PT5   | K24P05T| CCD|L18 |    |2025-01-20T20:57:57.485Z| 95.9985   | +8.62783  |       |       |       |  Gaia3E|19    |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | MHJ2040| CCD|W16 |    |2025-01-21T01:42:11Z    | 96.01459  | +8.25656  |0.2    |0.22   |       |   Gaia2|19.1  |0.14  |   G|   Gaia2| 5.7  |0.94  | 245|0.12  |K    |                                     
2024 PT5   | MHJ2040| CCD|W16 |    |2025-01-21T01:47:14Z    | 96.01049  | +8.2497   |0.24   |0.26   |       |   Gaia2|19.2  |0.15  |   G|   Gaia2| 5.7  |0.86  | 245|0.13  |K    |                                     
2024 PT5   | MHJ2040| CCD|W16 |    |2025-01-21T01:52:18Z    | 96.00644  | +8.24293  |0.25   |0.28   |       |   Gaia2|19.3  |0.16  |   G|   Gaia2| 5.7  |0.83  | 246|0.13  |K    |                                     
2024 PT5   | MHJ2040| CCD|W16 |    |2025-01-21T01:57:21Z    | 96.00229  | +8.23595  |0.15   |0.18   |       |   Gaia2|18.6  |0.1   |   G|   Gaia2| 5.7  |1.08  | 246|0.13  |K    |                                     
2024 PT5   | MHJ2040| CCD|W16 |    |2025-01-21T02:02:03Z    | 95.99842  | +8.22947  |0.11   |0.16   |       |   Gaia2|18.6  |0.07  |   G|   Gaia2| 5.7  |1.23  | 210|0.14  |K    |                                     
2024 PT5   | JFGPT51| CMO|W05 |    |2025-01-24T04:32:08.7Z  | 94.807598 | +2.398252 |0.1    |0.12   |       |  Gaia3E|18.4  |0.1   |   G|  Gaia3E|10.4  |1.25  | 910|0.08  |K    |                                     
2024 PT5   | JFGPT51| CMO|W05 |    |2025-01-24T04:48:01.9Z  | 94.795087 | +2.37912  |0.22   |0.25   |       |  Gaia3E|19.5  |0.2   |   G|  Gaia3E|10.4  |1.04  | 910|0.25  |K    |                                     
2024 PT5   |        | CCD|J95 |    |2025-01-25T23:44:16.83Z | 94.29595  | -0.59146  |0.38   |0.38   |       |   Gaia3|19.3  |0.17  |   G|   Gaia3| 7.6  |1     | 220|0.17  |K    |                                     
2024 PT5   |        | CCD|J95 |    |2025-01-25T23:48:31.98Z | 94.29364  | -0.59608  |0.3    |0.3    |       |   Gaia3|19.5  |0.19  |   G|   Gaia3| 7.6  |0.91  | 220|0.16  |K    |                                     
2024 PT5   |41206296| CCD|U52 |    |2025-01-30T07:10:28Z    | 93.55236  | -6.46211  |0.28   |0.22   |       |   Gaia2|19    |0.53  |   G|   Gaia2| 8.7  |0.93  | 664|0.22  |K    |                                     
2024 PT5   |41206296| CCD|U52 |    |2025-01-30T07:22:02Z    | 93.54667  | -6.47113  |0.59   |0.58   |       |   Gaia2|19.7  |0.55  |   G|   Gaia2| 8.7  |0.52  | 664|0.41  |K    |                                     
2024 PT5   | K24P05T| CCD|691 |    |2025-02-06T02:21:21.89Z | 93.600208 |-13.048028 |0.12   |0.09   |       |   Gaia2|20.4  |0.09  |   R|        |      |      |    |      |     |                                     
2024 PT5   | K24P05T| CCD|691 |    |2025-02-06T02:35:50.21Z | 93.595458 |-13.05675  |0.12   |0.1    |       |   Gaia2|20.6  |0.11  |   R|        |      |      |    |      |     |                                     
2024 PT5   | K24P05T| CCD|691 |    |2025-02-06T02:50:18.53Z | 93.590417 |-13.065278 |0.07   |0.08   |       |   Gaia2|20.5  |0.1   |   R|        |      |      |    |      |     |                                     
