# version=2017
permID|provID|trkSub|mode|stn|obsTime|ra|dec|rmsRA|rmsDec|astCat|mag|band
4179||04179|CCD|233|2021-02-24T18:03:53.280Z|66.34300|21.55325|||USNOA1|16.7|R
4179||04179|CCD|233|2021-02-24T18:10:35.040Z|66.34846|21.55417|||USNOA1|16.0|R
4179||04179|CCD|233|2021-02-24T18:17:42.720Z|66.35442|21.55494|||USNOA1|16.2|R
4179||04179|CCD|L63|2021-02-24T19:11:34.080Z|66.39725|21.56183|||Gaia2|17.1|G
4179||04179|CCD|L63|2021-02-24T19:23:24.288Z|66.40654|21.56328|||Gaia2|16.6|G
4179||04179|CCD|L63|2021-02-24T19:34:57.216Z|66.41592|21.56483|||Gaia2|17.0|G
4179||04179|CCD|Z43|2021-02-27T20:49:38.784Z|69.91038|22.07722|||Gaia2|17.3|G
4179||04179|CCD|Z43|2021-02-27T21:00:03.456Z|69.91846|22.07839|||Gaia2|17.3|G
4179||04179|CCD|Z43|2021-02-27T21:09:27.648Z|69.92571|22.07931|||Gaia2|17.3|G
4179||04179|CCD|Z43|2021-02-27T21:20:14.784Z|69.93413|22.08039|||Gaia2|17.5|G
4179||04179|CCD|K83|2021-02-28T17:52:37.632Z|70.89138|22.20728|||Gaia2|17.4|G
4179||04179|CCD|K83|2021-02-28T17:55:29.568Z|70.89358|22.20767|||Gaia2|17.4|G
4179||04179|CCD|K83|2021-02-28T17:58:21.504Z|70.89575|22.20792|||Gaia2|17.4|G
4179||04179|CCD|K83|2021-02-28T18:08:06.432Z|70.90321|22.20886|||Gaia2|17.4|G
4179||04179|CCD|K73|2021-02-28T18:45:21Z|70.93116|22.21263|0.38|0.28|UCAC4|16.9|V
4179||04179|CCD|K73|2021-02-28T18:57:56Z|70.94095|22.21378|0.25|0.27|UCAC4|16.9|V
4179||04179|CCD|K73|2021-02-28T19:04:51Z|70.94626|22.21458|0.37|0.35|UCAC4|17.3|V
4179||04179|CCD|K73|2021-02-28T19:17:52Z|70.95551|22.21586|0.85|0.87|UCAC4|17.1|V
4179||04179|CCD|K73|2021-03-01T19:19:46Z|72.06146|22.35417|0.77|0.77|UCAC4|16.7|V
4179||04179|CCD|K73|2021-03-01T19:24:10Z|72.06463|22.35452|0.17|0.20|UCAC4|16.9|V
4179||04179|CCD|K73|2021-03-01T19:32:54Z|72.07095|22.35556|0.20|0.22|UCAC4|17.1|V
4179||04179|CCD|K73|2021-03-01T19:38:55Z|72.07523|22.35598|0.21|0.26|UCAC4|17.3|V
4179||04179|CCD|G34|2021-03-02T19:48:16.330Z|73.17238|22.48500|||Gaia2|17.2|G
4179||04179|CCD|G34|2021-03-02T19:50:52.541Z|73.17433|22.48525|||Gaia2|17.2|G
4179||04179|CCD|G34|2021-03-02T19:53:28.752Z|73.17625|22.48556|||Gaia2|17.3|G
4179||04179|CCD|G34|2021-03-02T19:56:04.963Z|73.17821|22.48578|||Gaia2|16.7|G
4179||04179|CCD|G34|2021-03-02T20:03:32.688Z|73.18371|22.48636|||Gaia2|17.3|G
4179||04179|CCD|I41|2021-03-03T03:39:12.7Z|73.52579|22.52594|0.052|0.052|Gaia1|16.82|r
4179||04179|CCD|I41|2021-03-03T03:39:53.3Z|73.52629|22.52603|0.051|0.051|Gaia1|16.79|r
4179||04179|CCD|I41|2021-03-03T03:40:33.9Z|73.52679|22.52608|0.052|0.052|Gaia1|16.77|r
4179||04179|CCD|I41|2021-03-03T04:30:26.8Z|73.56371|22.53017|0.054|0.054|Gaia1|17.40|g
4179||04179|CCD|I41|2021-03-03T04:34:56.4Z|73.56700|22.53053|0.053|0.053|Gaia1|17.42|g
4179||C1Y4X21|CCD|703|2021-03-03T04:57:19.034Z|73.583325|22.532340|0.185|0.189|Gaia2|16.91|G
4179||C1Y4X21|CCD|703|2021-03-03T05:05:16.805Z|73.589280|22.532930|0.184|0.190|Gaia2|16.89|G
4179||C1Y4X21|CCD|703|2021-03-03T05:13:14.587Z|73.595190|22.533690|0.187|0.193|Gaia2|16.78|G
4179||C1Y4X21|CCD|703|2021-03-03T05:21:12.120Z|73.601010|22.534250|0.207|0.215|Gaia2|16.43|G
4179||A10vB5o|CCD|T08|2021-03-04T05:52:01.95Z|74.695350|22.653500|0.111|0.111|Gaia2|17.61|Ac
4179||A10vB5o|CCD|T08|2021-03-04T05:56:54.63Z|74.698860|22.653930|0.120|0.120|Gaia2|17.84|Ac
4179||A10vB5o|CCD|T08|2021-03-04T06:05:41.17Z|74.705260|22.654540|0.094|0.094|Gaia2|17.78|Ac
4179||A10vB5o|CCD|T08|2021-03-04T06:20:09.02Z|74.715750|22.655620|0.149|0.149|Gaia2|17.81|Ac
4179||04179|CCD|W33|2021-03-05T02:52:55.862Z|75.62050|22.74678|||Gaia2|17.3|G
4179||04179|CCD|W33|2021-03-05T03:34:53.558Z|75.65079|22.74967|||Gaia2|17.4|G
4179||04179|CCD|W33|2021-03-05T04:15:48.960Z|75.68062|22.75250|||Gaia2|17.5|G
4179||04179|CCD|K73|2021-03-10T18:31:44Z|81.35757|23.20707|0.28|0.25|UCAC4|17.4|V
4179||04179|CCD|K73|2021-03-10T18:39:19Z|81.36267|23.20725|0.21|0.23|UCAC4|17.2|V
4179||04179|CCD|221|2021-03-12T19:44:21.408Z|83.33892|23.31900|||Gaia2|17.5|G
4179||04179|CCD|221|2021-03-12T19:51:36.864Z|83.34375|23.31917|||Gaia2|17.4|G
4179||04179|CCD|221|2021-03-12T19:58:26.400Z|83.34817|23.31944|||Gaia2|17.5|G
4179||04179|CCD|221|2021-03-12T20:05:11.616Z|83.35271|23.31961|||Gaia2|17.4|G
4179||04179|CCD|221|2021-03-12T20:12:00.288Z|83.35717|23.31989|||Gaia2|17.4|G
4179||04179|CCD|221|2021-03-12T20:19:00.192Z|83.36154|23.32000|||Gaia2|17.5|G
4179||04179|CCD|K73|2021-03-13T19:26:57Z|84.27647|23.35970|0.16|0.18|UCAC4|17.1|V
4179||04179|CCD|K73|2021-03-13T19:32:25Z|84.28003|23.35973|0.21|0.20|UCAC4|17.3|V
4179||04179|CCD|K73|2021-03-13T19:37:52Z|84.28371|23.36002|0.21|0.18|UCAC4|16.9|V
4179||04179|CCD|K73|2021-03-13T19:43:30Z|84.28738|23.35992|0.23|0.22|UCAC4|16.8|V
4179||A10vJzO|CCD|T05|2021-03-14T05:51:01.47Z|84.684300|23.377440|0.127|0.127|Gaia2|17.31|Ac
4179||A10vJzO|CCD|T05|2021-03-14T05:55:41.97Z|84.687420|23.377540|0.177|0.177|Gaia2|17.38|Ac
4179||A10vJzO|CCD|T05|2021-03-14T06:05:01.29Z|84.693300|23.377810|0.120|0.120|Gaia2|17.17|Ac
4179||A10vJzO|CCD|T05|2021-03-14T06:08:58.24Z|84.695780|23.377970|0.110|0.110|Gaia2|17.45|Ac
4179||A10vJzO|CCD|T05|2021-03-14T06:13:34.66Z|84.698830|23.378050|0.121|0.121|Gaia2|17.47|Ac
4179||A10vJzO|CCD|T05|2021-03-14T06:24:15.05Z|84.705650|23.378260|0.136|0.136|Gaia2|17.42|Ac
4179||A10vJzO|CCD|T05|2021-03-14T06:24:54.56Z|84.706000|23.378370|0.117|0.117|Gaia2|17.39|Ac
4179||A10vJzO|CCD|T05|2021-03-14T06:42:17.29Z|84.717250|23.378810|0.179|0.179|Gaia2|17.51|Ac
4179||04179|CCD|K73|2021-03-15T19:40:29Z|86.14755|23.42871|0.63|0.63|UCAC4|18.3|V
4179||04179|CCD|K73|2021-03-15T19:44:08Z|86.14989|23.42849|0.37|0.36|UCAC4|18.6|V
4179||04179|CCD|K73|2021-03-15T19:47:47Z|86.15176|23.42858|1.18|1.18|UCAC4|18.2|V
4179||04179|CCD|K73|2021-03-15T19:51:27Z|86.15504|23.42863|0.69|0.70|UCAC4|17.5|V
4179||C50DJ92|CCD|G96|2021-03-18T02:43:00.781Z|88.228425|23.479000|0.066|0.100|Gaia2|17.75|G
4179||C50DJ92|CCD|G96|2021-03-18T02:51:02.995Z|88.233360|23.479110|0.069|0.100|Gaia2|17.69|G
4179||C50DJ92|CCD|G96|2021-03-18T02:59:05.922Z|88.238295|23.479200|0.066|0.098|Gaia2|17.81|G
4179||04179|CCD|204|2021-03-29T21:38:44.160Z|98.07329|23.33508|||Gaia2||
4179||04179|CCD|204|2021-03-29T21:47:15.648Z|98.07788|23.33475|||Gaia2|18.1|G
4179||04179|CCD|204|2021-03-29T21:55:33.312Z|98.08233|23.33450|||Gaia2||
4179||04179|CCD|K74|2021-03-31T20:03:50.400Z|99.56696|23.25844|||Gaia2|17.6|G
4179||04179|CCD|K74|2021-03-31T20:06:57.024Z|99.56858|23.25839|||Gaia2|17.7|G
4179||04179|CCD|K74|2021-03-31T20:10:54.624Z|99.57062|23.25828|||Gaia2|17.9|G
4179||04179|CCD|K74|2021-03-31T20:14:47.904Z|99.57267|23.25814|||Gaia2|17.5|G
4179||A10w7vq|CCD|T08|2021-04-01T08:08:54.51Z|99.949830|23.237150|0.124|0.124|Gaia2|17.57|Ao
4179||A10w7vq|CCD|T08|2021-04-01T08:23:41.24Z|99.957720|23.236600|0.141|0.141|Gaia2|17.64|Ao
4179||A10w7vq|CCD|T08|2021-04-01T08:24:21.09Z|99.957930|23.236700|0.142|0.142|Gaia2|17.66|Ao
4179||A10w7vq|CCD|T08|2021-04-01T08:31:12.41Z|99.961480|23.236350|0.112|0.112|Gaia2|17.68|Ao
4179||A10w7vq|CCD|T08|2021-04-01T08:32:32.10Z|99.962730|23.236350|0.192|0.192|Gaia2|18.00|Ao
4179||A10w7vq|CCD|T08|2021-04-01T08:40:33.95Z|99.966500|23.236190|0.143|0.143|Gaia2|17.87|Ao
4179||A10w7vq|CCD|T08|2021-04-01T08:50:09.19Z|99.971440|23.235770|0.198|0.198|Gaia2|17.78|Ao
4179||04179|CCD|I41|2021-04-02T04:07:08.8Z|100.58000|23.19875|0.064|0.064|Gaia1|18.75|g
4179||04179|CCD|I41|2021-04-02T04:42:04.9Z|100.59812|23.19756|0.058|0.058|Gaia1|18.21|r
4179||A10wbwQ|CCD|T05|2021-04-03T07:55:37.92Z|101.447030|23.142150|0.111|0.111|Gaia2|18.00|Ao
4179||A10wbwQ|CCD|T05|2021-04-03T08:00:16.18Z|101.449310|23.142020|0.153|0.153|Gaia2|18.14|Ao
4179||A10wbwQ|CCD|T05|2021-04-03T08:08:13.72Z|101.453380|23.141730|0.109|0.109|Gaia2|17.92|Ao
4179||A10wbwQ|CCD|T05|2021-04-03T08:52:02.43Z|101.475770|23.140080|0.128|0.128|Gaia2|17.89|Ao
4179||04179|CCD|I41|2021-04-04T03:50:37.8Z|102.06242|23.09878|0.068|0.071|Gaia1|18.91|g
4179||04179|CCD|I41|2021-04-04T04:28:03.4Z|102.08137|23.09733|0.064|0.064|Gaia1|18.31|r
4179||04179|CCD|B67|2021-04-04T19:18:36Z|102.53653|23.06336|0.12|0.14|Gaia2|17.9|G
4179||04179|CCD|B67|2021-04-04T19:22:30Z|102.53846|23.06320|0.11|0.11|Gaia2|17.9|G
4179||04179|CCD|B67|2021-04-04T19:26:24Z|102.54048|23.06308|0.12|0.13|Gaia2|17.9|G
4179||04179|CCD|B67|2021-04-04T19:30:18Z|102.54231|23.06303|0.15|0.16|Gaia2|18.2|G
4179||C21ZY51|CCD|703|2021-04-09T03:23:28.760Z|105.646935|22.798420|0.324|0.329|Gaia2|17.91|G
4179||C21ZY51|CCD|703|2021-04-09T03:31:47.695Z|105.650895|22.797990|0.328|0.332|Gaia2|18.08|G
4179||C21ZY51|CCD|703|2021-04-09T03:40:06.926Z|105.655050|22.797640|0.344|0.347|Gaia2|18.06|G
4179||C21ZY51|CCD|703|2021-04-09T03:48:25.797Z|105.658905|22.797200|0.311|0.310|Gaia2|18.02|G
4179||04179|CCD|I41|2021-04-09T03:49:54.6Z|105.65992|22.79711|0.062|0.062|Gaia1|18.55|g
4179||04179|CCD|I41|2021-04-09T04:38:54.0Z|105.68354|22.79478|0.058|0.058|Gaia1|17.93|r
4179||A10wmBB|CCD|T08|2021-04-09T06:41:27.34Z|105.743220|22.789450|0.133|0.133|Gaia2|18.49|Ac
4179||A10wmBB|CCD|T08|2021-04-09T06:49:25.14Z|105.747120|22.789120|0.141|0.141|Gaia2|18.26|Ac
4179||A10wmBB|CCD|T08|2021-04-09T07:04:41.94Z|105.754450|22.788380|0.167|0.167|Gaia2|18.17|Ac
4179||A10wmBB|CCD|T08|2021-04-09T07:09:20.58Z|105.756700|22.788100|0.120|0.120|Gaia2|18.31|Ac
4179||04179|CCD|221|2021-04-09T19:07:41.664Z|106.10583|22.75547|||Gaia2|18.4|G
4179||04179|CCD|221|2021-04-09T19:21:42.336Z|106.11250|22.75472|||Gaia2|18.1|G
4179||04179|CCD|221|2021-04-09T19:35:03.264Z|106.11896|22.75406|||Gaia2|18.8|G
4179||04179|CCD|I41|2021-04-11T03:51:33.1Z|107.05146|22.65814|0.079|0.079|Gaia1|18.32|r
4179||04179|CCD|I41|2021-04-11T03:52:12.9Z|107.05183|22.65806|0.062|0.062|Gaia1|18.30|r
4179||04179|CCD|I41|2021-04-11T04:17:51.6Z|107.06396|22.65675|0.068|0.068|Gaia1|18.04|i
4179||04179|CCD|I41|2021-04-11T04:59:00.1Z|107.08346|22.65461|0.076|0.076|Gaia1|18.89|g
4179||04179|CCD|K74|2021-04-13T20:02:57.696Z|108.87138|22.45697|||Gaia2|19.7|G
4179||04179|CCD|K74|2021-04-13T20:07:11.712Z|108.87333|22.45669|||Gaia2|20.2|G
4179||04179|CCD|K74|2021-04-13T20:11:24.864Z|108.87538|22.45647|||Gaia2|19.8|G
4179||A10wqXk|CCD|T05|2021-04-15T05:46:26.26Z|109.809990|22.346150|0.278|0.278|Gaia2|18.31|Ao
4179||A10wqXk|CCD|T05|2021-04-15T05:54:24.31Z|109.813500|22.345650|0.161|0.161|Gaia2|18.47|Ao
4179||A10wqXk|CCD|T05|2021-04-15T05:59:01.00Z|109.815640|22.345550|0.158|0.158|Gaia2|18.44|Ao
4179||A10wqXk|CCD|T05|2021-04-15T06:23:37.01Z|109.826900|22.343830|0.146|0.146|Gaia2|18.37|Ao
4179||A10wuoj|CCD|T08|2021-04-17T05:37:51.63Z|111.121720|22.180430|0.125|0.125|Gaia2|18.25|Ao
4179||A10wuoj|CCD|T08|2021-04-17T05:42:30.72Z|111.123910|22.180110|0.140|0.140|Gaia2|17.99|Ao
4179||A10wuoj|CCD|T08|2021-04-17T05:51:49.57Z|111.127950|22.179580|0.120|0.120|Gaia2|18.25|Ao
4179||A10wuoj|CCD|T08|2021-04-17T06:23:26.88Z|111.142080|22.177590|0.115|0.115|Gaia2|18.24|Ao
4179||A10wJZI|CCD|T05|2021-04-23T05:41:46.68Z|114.937510|21.635740|0.307|0.307|Gaia2|18.37|Ao
4179||A10wJZI|CCD|T05|2021-04-23T05:49:27.32Z|114.940600|21.635320|0.207|0.207|Gaia2|18.36|Ao
4179||A10wJZI|CCD|T05|2021-04-23T06:05:19.68Z|114.947450|21.634190|0.221|0.221|Gaia2|18.46|Ao
4179||A10wJZI|CCD|T05|2021-04-23T06:13:22.98Z|114.950990|21.633460|0.208|0.208|Gaia2|18.28|Ao
4179||A10wMRb|CCD|T08|2021-04-25T06:46:00.32Z|116.193920|21.435500|0.312|0.312|Gaia2|18.23|Ao
4179||A10wMRb|CCD|T08|2021-04-25T07:02:37.16Z|116.201090|21.434730|0.326|0.326|Gaia2|18.71|Ao
4179||A10wMRb|CCD|T08|2021-04-25T07:07:55.61Z|116.203010|21.434330|0.298|0.298|Gaia2|18.59|Ao
4179||A10wMRb|CCD|T08|2021-04-25T07:14:34.40Z|116.206130|21.433660|0.339|0.339|Gaia2|18.57|Ao
4179||C23VHW1|CCD|703|2021-05-01T03:12:03.571Z|119.681625|20.828510|0.372|0.379|Gaia2|18.91|G
4179||C23VHW1|CCD|703|2021-05-01T03:19:39.461Z|119.684925|20.827920|||Gaia2||
4179||C23VHW1|CCD|703|2021-05-01T03:27:15.409Z|119.687730|20.827390|||Gaia2||
4179||C23VHW1|CCD|703|2021-05-01T03:34:50.782Z|119.690775|20.826740|0.386|0.387|Gaia2|18.77|G
4179||A10wSkm|CCD|T05|2021-05-01T05:44:07.83Z|119.743050|20.817510|0.234|0.234|Gaia2|18.69|Ao
4179||A10wSkm|CCD|T05|2021-05-01T05:49:24.25Z|119.745270|20.816960|0.190|0.190|Gaia2|18.62|Ao
4179||A10wSkm|CCD|T05|2021-05-01T06:00:37.62Z|119.749760|20.816290|0.273|0.273|Gaia2|18.85|Ao
4179||A10wSkm|CCD|T05|2021-05-01T06:25:41.90Z|119.759900|20.814090|0.173|0.173|Gaia2|18.64|Ao
4179||04179|CCD|D29|2021-05-09T12:22:29.568Z|124.42550|19.88008|||UCAC4|18.9|R
4179||04179|CCD|D29|2021-05-09T12:42:52.128Z|124.43292|19.87836|||UCAC4|19.2|R
4179||04179|CCD|D29|2021-05-09T13:03:13.824Z|124.44058|19.87647|||UCAC4|19.5|R
4179||P21srm2|CCD|F52|2022-03-06T12:05:18.2Z|209.173519|-11.349826|||Gaia1|20.92|Pw
4179||P21srm2|CCD|F52|2022-03-06T12:21:53.0Z|209.171944|-11.349251|||Gaia1|20.93|Pw
4179||P21srm2|CCD|F52|2022-03-06T12:38:33.3Z|209.170373|-11.348688|||Gaia1|20.90|Pw
4179||P21srm2|CCD|F52|2022-03-06T12:55:14.7Z|209.168886|-11.348119|||Gaia1|20.87|Pw
4179||C7EDQQ2|CCD|G96|2022-03-08T09:38:03.441Z|208.918545|-11.252670|0.294|0.308|Gaia2|20.70|G
4179||C7EDQQ2|CCD|G96|2022-03-08T09:45:31.497Z|208.917870|-11.252110|0.167|0.341|Gaia2|21.84|G
4179||C7EDQQ2|CCD|G96|2022-03-08T09:53:00.362Z|208.917105|-11.252070|0.315|0.331|Gaia2|21.12|G
4179||C7EDQQ2|CCD|G96|2022-03-08T10:00:28.058Z|208.916295|-11.251940|0.268|0.285|Gaia2|20.80|G
4179||C7GNZ82|CCD|G96|2022-03-24T10:23:15.871Z|206.172735|-10.204150|0.356|0.370|Gaia2|20.10|G
4179||C7GNZ82|CCD|G96|2022-03-24T10:30:37.043Z|206.171820|-10.203620|0.251|0.261|Gaia2|20.54|G
4179||C7GNZ82|CCD|G96|2022-03-24T10:37:56.996Z|206.170830|-10.203230|0.233|0.250|Gaia2|20.73|G
4179||C7GNZ82|CCD|G96|2022-03-24T10:45:16.155Z|206.169645|-10.202950|0.242|0.258|Gaia2|20.43|G
4179||P21sYZw|CCD|F52|2022-03-29T11:21:09.5Z|205.135555|-9.804486|||Gaia1|20.61|Pw
4179||P21sYZw|CCD|F52|2022-03-29T11:38:33.3Z|205.133022|-9.803384|||Gaia1|20.17|Pw
4179||P21sYZw|CCD|F52|2022-03-29T11:55:56.2Z|205.130401|-9.802588|||Gaia1|20.34|Pw
4179||P21sYZw|CCD|F52|2022-03-29T12:13:18.6Z|205.127793|-9.801555|||Gaia1|20.27|Pw
4179||C7KV372|CCD|G96|2022-04-06T07:45:53.338Z|203.422875|-9.139770|0.221|0.238|Gaia2|20.58|G
4179||C7KV372|CCD|G96|2022-04-06T07:54:00.346Z|203.421600|-9.139420|0.224|0.241|Gaia2|20.27|G
4179||C7KV372|CCD|G96|2022-04-06T08:02:07.289Z|203.420370|-9.138880|0.206|0.223|Gaia2|20.51|G
4179||C7KV372|CCD|G96|2022-04-06T08:10:14.235Z|203.419005|-9.138380|0.236|0.253|Gaia2|20.27|G
4179||P21teCD|CCD|F52|2022-04-07T10:52:43.7Z|203.170789|-9.041299|||Gaia1|20.11|Pw
4179||P21teCD|CCD|F52|2022-04-07T11:09:18.5Z|203.168140|-9.040293|||Gaia1|20.11|Pw
4179||P21teCD|CCD|F52|2022-04-07T11:25:54.1Z|203.165503|-9.039292|||Gaia1|20.13|Pw
4179||C7MPTE2|CCD|G96|2022-04-10T10:06:16.581Z|202.505775|-8.781390|0.488|0.511|Gaia2|21.56|G
4179||C7MPTE2|CCD|G96|2022-04-10T10:13:41.108Z|202.504425|-8.780840|0.464|0.481|Gaia2|20.67|G
4179||C7MPTE2|CCD|G96|2022-04-10T10:21:03.276Z|202.503195|-8.780170|0.486|0.503|Gaia2|21.23|G
4179||04179|CCD|221|2022-04-12T02:10:37.344Z|202.13112|-8.63358|||Gaia2|20.1|G
4179||04179|CCD|221|2022-04-12T02:26:15.648Z|202.12858|-8.63281|||Gaia2|20.2|G
4179||C7P1NK2|CCD|G96|2022-04-22T05:19:09.461Z|199.904835|-7.755070|0.191|0.208|Gaia2|20.42|G
4179||C7P1NK2|CCD|G96|2022-04-22T05:27:13.202Z|199.903545|-7.754690|0.169|0.186|Gaia2|20.62|G
4179||C7P1NK2|CCD|G96|2022-04-22T05:35:17.089Z|199.902345|-7.754180|0.189|0.214|Gaia2|20.63|G
4179||C7P1NK2|CCD|G96|2022-04-22T05:43:24.036Z|199.901145|-7.753590|0.147|0.179|Gaia2|20.82|G
4179||P21tJaP|CCD|F52|2022-04-27T08:44:22.8Z|198.837054|-7.330384|||Gaia1|20.12|Pw
4179||P21tJaP|CCD|F52|2022-04-27T08:59:07.9Z|198.834970|-7.329544|||Gaia1|20.40|Pw
4179||P21tJaP|CCD|F52|2022-04-27T09:13:54.6Z|198.832860|-7.328725|||Gaia1|20.22|Pw
4179||P21tJaP|CCD|F52|2022-04-27T09:28:42.7Z|198.830724|-7.327942|||Gaia1|20.35|Pw
4179||C7RZHY2|CCD|G96|2022-05-03T07:21:26.729Z|197.688975|-6.872510|0.446|0.461|Gaia2|21.31|G
4179||C7RZHY2|CCD|G96|2022-05-03T07:28:59.377Z|197.688105|-6.872220|0.357|0.371|Gaia2|20.39|G
4179||C7RZHY2|CCD|G96|2022-05-03T07:36:31.457Z|197.687025|-6.871680|0.231|0.256|Gaia2|20.55|G
4179||C7RZHY2|CCD|G96|2022-05-03T07:44:03.298Z|197.686035|-6.871440|0.289|0.302|Gaia2|20.48|G
4179||P21tR8p|CCD|F52|2022-05-06T07:43:51.0Z|197.150078|-6.656839|||Gaia1|20.87|Pw
4179||P21tR8p|CCD|F52|2022-05-06T08:53:24.2Z|197.141477|-6.653466|||Gaia1|20.84|Pw
4179||P21tR8p|CCD|F52|2022-05-06T09:09:03.8Z|197.139564|-6.652698|||Gaia1|21.00|Pw
4179||P11E3Jq|CCD|F51|2023-03-26T13:29:50.7Z|239.116853|-19.883028|||Gaia1|21.57|Pw
4179||P11E3Jq|CCD|F51|2023-03-26T13:46:11.2Z|239.116025|-19.882908|||Gaia1|21.63|Pw
4179||P11E3Jq|CCD|F51|2023-03-26T14:02:33.6Z|239.115163|-19.882662|||Gaia1|21.56|Pw
4179||P11E3Jq|CCD|F51|2023-03-26T14:18:54.5Z|239.114331|-19.882541|||Gaia1|21.62|Pw
4179||P21Ehfa|CCD|F52|2023-03-31T13:40:27.1Z|238.700863|-19.791665|||Gaia1|21.32|Pw
4179||P21Ehfa|CCD|F52|2023-03-31T13:55:59.1Z|238.699813|-19.791441|||Gaia1|21.38|Pw
4179||P21Ehfa|CCD|F52|2023-03-31T14:11:31.2Z|238.698687|-19.791262|||Gaia1|21.35|Pw
4179||P21Ehfa|CCD|F52|2023-03-31T14:27:01.0Z|238.697579|-19.790972|||Gaia1|21.44|Pw
4179||P21Eykl|CCD|F52|2023-04-15T11:34:26.9Z|236.783192|-19.374690|||Gaia1|21.19|Pw
4179||P21Eykl|CCD|F52|2023-04-15T11:50:55.4Z|236.781319|-19.374306|||Gaia1|21.19|Pw
4179||P21Eykl|CCD|F52|2023-04-15T12:07:29.5Z|236.779388|-19.373904|||Gaia1|20.67|Pw
4179||P21Eykl|CCD|F52|2023-04-15T12:24:05.8Z|236.777483|-19.373456|||Gaia1|21.14|Pw
4179||P11FbFZ|CCD|F51|2023-05-12T10:42:32.4Z|231.363942|-18.122704|||Gaia3E|20.81|Pw
4179||P11FbFZ|CCD|F51|2023-05-12T10:58:19.0Z|231.361447|-18.122073|||Gaia3E|20.84|Pw
4179||P11FbFZ|CCD|F51|2023-05-12T11:29:51.3Z|231.356366|-18.120848|||Gaia3E|21.02|Pw
4179||P11FrAQ|CCD|F51|2023-05-16T09:50:55.1Z|230.468730|-17.902617|||Gaia3E|20.50|Pw
4179||P11FrAQ|CCD|F51|2023-05-16T10:07:14.1Z|230.466085|-17.901963|||Gaia3E|20.51|Pw
4179||P11FrAQ|CCD|F51|2023-05-16T10:23:31.7Z|230.463483|-17.901339|||Gaia3E|20.52|Pw
4179||P11FrAQ|CCD|F51|2023-05-16T10:39:51.0Z|230.460869|-17.900703|||Gaia3E|20.45|Pw
4179||C99KCD2|CCD|G96|2023-05-25T07:38:47.778Z|228.481065|-17.400820|0.282|0.297|Gaia2|20.75|G
4179||C99KCD2|CCD|G96|2023-05-25T07:46:21.256Z|228.479895|-17.400500|0.295|0.305|Gaia2|20.94|G
4179||C99KCD2|CCD|G96|2023-05-25T07:53:53.591Z|228.478680|-17.400200|0.296|0.310|Gaia2|20.70|G
4179||C99KCD2|CCD|G96|2023-05-25T08:01:26.302Z|228.477465|-17.399870|0.375|0.389|Gaia2|20.80|G
4179||P21G2av|CCD|F52|2023-06-15T06:39:21.9Z|224.457610|-16.333063|||Gaia3E|21.22|Pw
4179||P21G2av|CCD|F52|2023-06-15T06:55:06.0Z|224.455854|-16.332603|||Gaia3E|21.14|Pw
4179||P21G2av|CCD|F52|2023-06-15T07:10:50.0Z|224.454086|-16.332128|||Gaia3E|21.28|Pw
4179||P21G2av|CCD|F52|2023-06-15T07:26:35.7Z|224.452295|-16.331673|||Gaia3E|21.35|Pw
4179||A1174TZ|CCD|W68|2024-05-31T06:24:34.08Z|290.940610|-21.695360|0.596|0.596|Gaia2|18.84|Ao
4179||A1174TZ|CCD|W68|2024-05-31T07:07:25.74Z|290.937240|-21.695610|0.589|0.589|Gaia2|18.80|Ao
4179||A1174TZ|CCD|W68|2024-05-31T07:11:19.79Z|290.936710|-21.695630|0.745|0.745|Gaia2|18.94|Ao
4179||A1174TZ|CCD|W68|2024-05-31T07:15:52.77Z|290.936500|-21.695960|0.801|0.801|Gaia2|18.95|Ao
4179||A117xpM|CCD|W68|2024-06-17T04:36:34.82Z|287.784630|-22.087300|0.334|0.334|Gaia2|18.07|Ao
4179||A117xpM|CCD|W68|2024-06-17T05:25:23.76Z|287.775440|-22.088500|0.504|0.504|Gaia2|18.22|Ao
4179||A117xpM|CCD|W68|2024-06-17T05:27:59.89Z|287.775060|-22.088470|0.500|0.500|Gaia2|18.12|Ao
4179||A117xpM|CCD|W68|2024-06-17T05:35:08.94Z|287.773660|-22.088760|0.367|0.367|Gaia2|18.01|Ao
4179||A117ETr|CCD|M22|2024-06-26T22:31:05.47Z|284.904060|-22.398330|0.361|0.361|Gaia2|18.05|Ao
4179||A117ETr|CCD|M22|2024-06-26T22:33:41.67Z|284.903560|-22.398280|0.357|0.357|Gaia2|18.01|Ao
4179||A117ETr|CCD|M22|2024-06-26T22:37:46.15Z|284.902670|-22.398570|0.314|0.314|Gaia2|17.90|Ao
4179||A117ETr|CCD|M22|2024-06-26T22:45:39.53Z|284.900780|-22.398690|0.314|0.314|Gaia2|17.93|Ao
4179|||CCD|K83|2024-06-27T22:02:20.256Z|284.57775|-22.43250|||Gaia3E|16.9|G
4179|||CCD|K83|2024-06-27T22:09:04.608Z|284.57608|-22.43267|||Gaia3E|17.6|G
4179|||CCD|K83|2024-06-27T22:16:10.560Z|284.57442|-22.43283|||Gaia3E|17.7|G
4179||A117K2F|CCD|W68|2024-06-29T05:22:47.48Z|284.132330|-22.473520|0.208|0.208|Gaia2|17.63|Ao
