# version=2017
 permID|provID     |  trkSub|mode|stn |prog|obsTime                 | ra        |dec        |rmsRA|rmsDec|  astCat|mag  |rmsMag|band| photCat|photAp|logSNR| exp|rmsFit|notes
 101955|           |   A1955| CCD|H01 |    |2012-02-25T11:58:07.680Z|234.33592  |-18.75786  |     |      |  USNOB1|20.8 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-02-25T12:08:39.264Z|234.33812  |-18.75986  |     |      |  USNOB1|20.8 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-02-25T12:31:40.800Z|234.34292  |-18.76419  |     |      |  USNOB1|20.8 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-05T09:42:48.672Z|236.85654  |-21.14239  |     |      |  USNOB1|20.7 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-05T09:53:32.352Z|236.85804  |-21.14439  |     |      |  USNOB1|20.8 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-05T10:21:45.792Z|236.86208  |-21.14972  |     |      |  USNOB1|20.8 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-05T10:31:32.448Z|236.86346  |-21.15156  |     |      |  USNOB1|20.9 |      |   R|        |      |      |    |      |     
 101955|           |        | CCD|H01 |    |2012-03-15T10:30:25.056Z|238.49442  |-23.80683  |     |      |  USNOB1|20.4 |      |   R|        |      |      |    |      |     
 101955|           |        | CCD|H01 |    |2012-03-15T10:55:49.152Z|238.49537  |-23.81158  |     |      |  USNOB1|20.4 |      |   R|        |      |      |    |      |     
 101955|           |        | CCD|H01 |    |2012-03-15T11:20:45.600Z|238.49629  |-23.81617  |     |      |  USNOB1|20.3 |      |   R|        |      |      |    |      |     
 101955|           |        | CCD|H01 |    |2012-03-15T11:45:02.304Z|238.49721  |-23.82064  |     |      |  USNOB1|20.7 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-17T11:20:26.592Z|238.63413  |-24.34644  |     |      |  USNOB1|20.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-17T11:32:59.136Z|238.63425  |-24.34875  |     |      |  USNOB1|20.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-17T11:43:22.944Z|238.63438  |-24.35067  |     |      |  USNOB1|20.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-17T12:02:24.288Z|238.63458  |-24.35414  |     |      |  USNOB1|20.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-22T10:02:00.384Z|238.65858  |-25.65425  |     |      |  USNOB1|20.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-22T10:44:09.312Z|238.65625  |-25.66203  |     |      |  USNOB1|20.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|G96 |    |2012-03-22T11:12:14.976Z|238.65508  |-25.66717  |     |      |   UCAC2|20.2 |      |   V|        |      |      |    |      |     
 101955|           |   A1955| CCD|G96 |    |2012-03-22T11:23:14.208Z|238.65433  |-25.66917  |     |      |   UCAC2|20.2 |      |   V|        |      |      |    |      |     
 101955|           |   A1955| CCD|G96 |    |2012-03-22T11:45:06.624Z|238.65312  |-25.67314  |     |      |   UCAC2|20.2 |      |   V|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-22T11:52:45.408Z|238.65238  |-25.6745   |     |      |  USNOB1|20.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-23T10:05:50.208Z|238.60379  |-25.91817  |     |      |  USNOB1|20.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|689 |  02|2012-03-23T10:56:04.013Z|238.600633 |-25.9276   |     |      |   UCAC2|20.7 |      |   V|        |      |      |    |      |     
 101955|           |   A1955| CCD|689 |  02|2012-03-23T11:01:03.216Z|238.600258 |-25.928522 |     |      |   UCAC2|20.46|      |   V|        |      |      |    |      |     
 101955|           |   A1955| CCD|689 |  02|2012-03-23T11:05:44.794Z|238.599913 |-25.929378 |     |      |   UCAC2|20.49|      |   V|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-23T11:06:06.912Z|238.59954  |-25.92922  |     |      |  USNOB1|20   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|689 |  02|2012-03-23T11:09:31.421Z|238.599633 |-25.930067 |     |      |   UCAC2|20.53|      |   V|        |      |      |    |      |     
 101955|           |   A1955| CCD|689 |  02|2012-03-23T11:14:00.643Z|238.59935  |-25.930864 |     |      |   UCAC2|20.52|      |   V|        |      |      |    |      |     
 101955|           |   A1955| CCD|689 |  02|2012-03-23T11:17:43.642Z|238.599033 |-25.931547 |     |      |   UCAC2|20.41|      |   V|        |      |      |    |      |     
 101955|           |   A1955| CCD|689 |  02|2012-03-23T11:21:25.085Z|238.598808 |-25.932214 |     |      |   UCAC2|20.65|      |   V|        |      |      |    |      |     
 101955|           |   A1955| CCD|689 |  02|2012-03-23T11:25:02.035Z|238.598525 |-25.932881 |     |      |   UCAC2|20.53|      |   V|        |      |      |    |      |     
 101955|           |   A1955| CCD|689 |  02|2012-03-23T11:28:39.590Z|238.598308 |-25.933525 |     |      |   UCAC2|20.58|      |   V|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-23T11:56:30.912Z|238.59596  |-25.93836  |     |      |  USNOB1|20   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-24T10:00:52.128Z|238.52863  |-26.17981  |     |      |  USNOB1|20   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|689 |  02|2012-03-24T10:36:56.448Z|238.525883 |-26.186617 |     |      |   UCAC2|20.68|      |   V|        |      |      |    |      |     
 101955|           |   A1955| CCD|689 |  02|2012-03-24T10:40:30.374Z|238.525592 |-26.187289 |     |      |   UCAC2|20.57|      |   V|        |      |      |    |      |     
 101955|           |   A1955| CCD|689 |  02|2012-03-24T10:44:04.042Z|238.525308 |-26.187925 |     |      |   UCAC2|20.57|      |   V|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-24T11:22:47.424Z|238.52163  |-26.19472  |     |      |  USNOB1|20   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-24T12:07:29.280Z|238.51779  |-26.20278  |     |      |  USNOB1|20   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-25T09:59:16.224Z|238.43179  |-26.44122  |     |      |  USNOB1|20.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-25T10:58:11.712Z|238.42587  |-26.45197  |     |      |  USNOB1|19.9 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|689 |  02|2012-03-25T11:18:22.694Z|238.424271 |-26.455858 |     |      |   UCAC2|20.04|      |   V|        |      |      |    |      |     
 101955|           |   A1955| CCD|689 |  02|2012-03-25T11:21:55.930Z|238.423804 |-26.456428 |     |      |   UCAC2|20.02|      |   V|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-25T11:53:38.112Z|238.42025  |-26.46194  |     |      |  USNOB1|20.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-27T09:44:02.112Z|238.17371  |-26.95869  |     |      |  USNOB1|20.4 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-27T10:30:58.752Z|238.16758  |-26.96719  |     |      |  USNOB1|20.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-27T11:58:50.016Z|238.15592  |-26.98281  |     |      |  USNOB1|20.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-28T09:05:28.320Z|238.01567  |-27.20983  |     |      |  USNOB1|20   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-28T10:02:08.160Z|238.00738  |-27.22011  |     |      |  USNOB1|19.9 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-28T11:57:47.808Z|237.99013  |-27.24067  |     |      |  USNOB1|19.9 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-29T09:27:12.960Z|237.82596  |-27.47033  |     |      |  USNOB1|20.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-29T10:16:57.216Z|237.81775  |-27.47928  |     |      |  USNOB1|20   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-03-29T10:56:32.352Z|237.81125  |-27.48631  |     |      |  USNOB1|20   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-04-18T07:06:50.688Z|229.02542  |-31.6755   |     |      |  USNOB1|19   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-04-18T07:57:59.616Z|228.99983  |-31.6805   |     |      |  USNOB1|19.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-04-18T09:07:46.560Z|228.96475  |-31.687    |     |      |  USNOB1|19.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-04-18T10:14:50.208Z|228.93117  |-31.69292  |     |      |  USNOB1|19.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-04-21T07:08:38.688Z|226.91512  |-32.0255   |     |      |  USNOB1|18.6 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H36 |    |2012-04-21T07:12:00.000Z|226.91183  |-32.02628  |     |      |   UCAC3|19.7 |      |   R|        |      |      |    |      |K    
 101955|           |   A1955| CCD|H36 |    |2012-04-21T07:22:47.136Z|226.90592  |-32.02692  |     |      |   UCAC3|19.3 |      |   R|        |      |      |    |      |K    
 101955|           |   A1955| CCD|H01 |    |2012-04-21T08:04:35.328Z|226.88504  |-32.02944  |     |      |  USNOB1|18.6 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H36 |    |2012-04-21T08:06:06.048Z|226.883    |-32.02975  |     |      |   UCAC3|19.4 |      |   R|        |      |      |    |      |K    
 101955|           |   A1955| CCD|H01 |    |2012-04-21T09:05:53.376Z|226.85204  |-32.03353  |     |      |  USNOB1|18.6 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-04-21T10:07:40.800Z|226.81892  |-32.03739  |     |      |  USNOB1|18.7 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H36 |    |2012-04-22T07:09:59.904Z|226.17792  |-32.11781  |     |      |   UCAC3|19.4 |      |   R|        |      |      |    |      |K    
 101955|           |   A1955| CCD|H36 |    |2012-04-22T07:16:58.944Z|226.17437  |-32.11817  |     |      |   UCAC3|19.9 |      |   R|        |      |      |    |      |K    
 101955|           |   A1955| CCD|H01 |    |2012-04-22T07:29:12.480Z|226.16892  |-32.11856  |     |      |  USNOB1|18.8 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-04-22T08:40:09.408Z|226.13008  |-32.12275  |     |      |  USNOB1|18.6 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-04-22T09:21:12.672Z|226.10762  |-32.125    |     |      |  USNOB1|18.7 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-04-22T09:55:40.224Z|226.08883  |-32.12683  |     |      |  USNOB1|18.7 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H06 |  08|2012-04-23T07:27:04.608Z|225.42138  |-32.19672  |     |      |  USNOB1|18.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H06 |  08|2012-04-23T07:32:49.344Z|225.4185   |-32.19722  |     |      |  USNOB1|18.4 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|E12 |    |2012-04-29T16:34:37.344Z|220.45567  |-32.37097  |     |      |   UCAC2|18.7 |      |   V|        |      |      |    |      |     
 101955|           |   A1955| CCD|E12 |    |2012-04-29T17:01:14.880Z|220.44042  |-32.37058  |     |      |   UCAC2|19   |      |   V|        |      |      |    |      |     
 101955|           |   A1955| CCD|821 |    |2012-05-03T02:42:24.192Z|217.78775  |-32.24269  |     |      |   UCAC3|18.7 |      |   R|        |      |      |    |      |K    
 101955|           |   A1955| CCD|821 |    |2012-05-03T02:46:36.480Z|217.78538  |-32.24244  |     |      |   UCAC3|18.9 |      |   R|        |      |      |    |      |K    
 101955|           |   A1955| CCD|821 |    |2012-05-03T02:52:56.640Z|217.78179  |-32.24225  |     |      |   UCAC3|18.9 |      |   R|        |      |      |    |      |K    
 101955|           |   A1955| CCD|H01 |    |2012-06-14T04:34:26.112Z|202.55433  |-26.24836  |     |      |  USNOB1|20.5 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-06-14T04:44:35.232Z|202.55462  |-26.24767  |     |      |  USNOB1|20.6 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-06-14T04:59:34.656Z|202.55508  |-26.24664  |     |      |  USNOB1|20.6 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-06-14T05:20:25.728Z|202.55575  |-26.24519  |     |      |  USNOB1|20.5 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-06-15T04:55:06.816Z|202.63321  |-26.15675  |     |      |  USNOB1|20.6 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-06-15T05:06:21.600Z|202.63367  |-26.156    |     |      |  USNOB1|20.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-06-15T05:15:10.368Z|202.63404  |-26.15544  |     |      |  USNOB1|20.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-06-15T05:25:18.624Z|202.6345   |-26.15478  |     |      |  USNOB1|20.5 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-06-21T04:31:12.576Z|203.41129  |-25.72094  |     |      |  USNOB1|20.8 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-06-21T04:41:38.976Z|203.41229  |-25.7205   |     |      |  USNOB1|20.7 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-06-21T04:51:29.952Z|203.41333  |-25.72006  |     |      |  USNOB1|20.7 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-06-21T05:00:49.824Z|203.41433  |-25.71964  |     |      |  USNOB1|20.6 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2013-01-19T01:51:21.312Z|355.25383  | +4.44567  |     |      |   PPMXL|21.6 |      |   R|        |      |      |    |      |K    
 101955|           |   A1955| CCD|H01 |    |2013-01-19T02:02:44.736Z|355.26146  | +4.44972  |     |      |   PPMXL|22.1 |      |   R|        |      |      |    |      |K    
 101955|           |   A1955| CCD|H01 |    |2013-01-19T02:12:21.024Z|355.26792  | +4.45322  |     |      |   PPMXL|21.8 |      |   R|        |      |      |    |      |K    
 101955|           |   A1955| CCD|H01 |    |2013-01-19T02:22:38.784Z|355.27479  | +4.45689  |     |      |   PPMXL|22.1 |      |   R|        |      |      |    |      |K    
 101955|           |   A1955| CCD|H01 |    |2013-01-20T01:47:59.136Z|356.22737  | +4.96169  |     |      |   PPMXL|22.3 |      |   R|        |      |      |    |      |K    
 101955|           |   A1955| CCD|H01 |    |2013-01-20T02:00:31.680Z|356.23579  | +4.96614  |     |      |   PPMXL|21.7 |      |   R|        |      |      |    |      |K    
 101955|           |   A1955| CCD|H01 |    |2013-01-20T02:13:53.472Z|356.24475  | +4.97094  |     |      |   PPMXL|21.4 |      |   R|        |      |      |    |      |K    
 101955|           |   A1955| CCD|H01 |    |2013-01-20T02:41:07.296Z|356.26313  | +4.98067  |     |      |   PPMXL|21.5 |      |   R|        |      |      |    |      |K    
 101955|           | P10CaYf| CCD|F51 |    |2017-08-01T14:05:13.344Z| 36.552396 | +5.033847 |     |      |   2MASS|21.6 |      |   w|        |      |      |    |      |     
 101955|           | P10CaYf| CCD|F51 |    |2017-08-01T14:17:36.384Z| 36.561621 | +5.038408 |     |      |   2MASS|21.3 |      |   w|        |      |      |    |      |     
 101955|           | P10CaYf| CCD|F51 |    |2017-08-01T14:29:51.648Z| 36.570658 | +5.042917 |     |      |   2MASS|21.4 |      |   w|        |      |      |    |      |     
 101955|           | P10CaYf| CCD|F51 |    |2017-08-01T14:42:11.232Z| 36.579721 | +5.047422 |     |      |   2MASS|21.3 |      |   w|        |      |      |    |      |     
 101955|           | P10CUPy| CCD|F51 |    |2017-09-01T14:08:40.704Z| 77.778175 |+21.759392 |     |      |   2MASS|21.4 |      |   w|        |      |      |    |      |     
 101955|           | P10CUPy| CCD|F51 |    |2017-09-01T14:16:08.256Z| 77.786075 |+21.761753 |     |      |   2MASS|21.5 |      |   w|        |      |      |    |      |     
 101955|           | P10CUPy| CCD|F51 |    |2017-09-01T14:23:34.944Z| 77.79385  |+21.764086 |     |      |   2MASS|21.2 |      |   w|        |      |      |    |      |     
 101955|           | P10CUPy| CCD|F51 |    |2017-09-01T14:31:01.632Z| 77.801746 |+21.766442 |     |      |   2MASS|21.4 |      |   w|        |      |      |    |      |     
 101955|           |   A1955| CCD|Q62 |  0s|2018-05-15T18:12:29.952Z|232.75746  |-38.67325  |     |      |   UCAC4|     |      |    |        |      |      |    |      |     
 101955|           |   A1955| CCD|Q62 |  0s|2018-05-15T18:33:34.848Z|232.74517  |-38.67278  |     |      |   UCAC4|     |      |    |        |      |      |    |      |     
 101955|           |   A1955| CCD|Q62 |  0s|2018-05-15T18:55:30.720Z|232.73267  |-38.67217  |     |      |   UCAC4|20.5 |      |   V|        |      |      |    |      |     
 101955|           | J99R36Q| CCD|291 |    |2023-10-03T11:13:32.736Z|130.03642  |+24.98781  |     |      |   Gaia2|22.2 |      |   G|        |      |      |    |      |K    
 101955|           | J99R36Q| CCD|291 |    |2023-10-03T11:46:45.120Z|130.06525  |+24.98339  |     |      |   Gaia2|22   |      |   G|        |      |      |    |      |K    
 101955|           | J99R36Q| CCD|695 |  0j|2023-10-03T11:49:40.512Z|130.06796  |+24.983    |     |      |   Gaia2|22.3 |      |   G|        |      |      |    |      |     
 101955|           | J99R36Q| CCD|695 |  0j|2023-10-03T12:01:26.400Z|130.078    |+24.98147  |     |      |   Gaia2|23   |      |   G|        |      |      |    |      |     
 101955|           | J99R36Q| CCD|695 |  0j|2023-10-03T12:13:11.424Z|130.08817  |+24.97986  |     |      |   Gaia2|     |      |    |        |      |      |    |      |     
 101955|           | SWC0684| CMO|Y05 |    |2024-07-05T23:45:35.2Z  |227.333301 |-37.294579 |0.18 |0.14  |  ATLAS2|20.3 |0.43  |  Vj|  ATLAS2| 7.4  |1.45  |3000|0.21  |K    
 101955|           | SWC0684| CMO|Y05 |    |2024-07-06T00:38:27.1Z  |227.328749 |-37.286707 |0.18 |0.13  |  ATLAS2|19.7 |0.19  |  Vj|  ATLAS2| 7.4  |1.54  |3000|0.22  |K    
 101955|           | SWC0685| CMO|Y05 |    |2024-07-06T23:07:40.5Z  |227.264833 |-37.093868 |0.14 |0.15  |  ATLAS2|19.7 |0.19  |  Vj|  ATLAS2| 7.4  |1.44  |3000|0.18  |K    
 101955|           | SWC0685| CMO|Y05 |    |2024-07-07T00:00:32.3Z  |227.261357 |-37.086123 |0.15 |0.14  |  ATLAS2|19.8 |0.15  |  Vj|  ATLAS2| 7.4  |1.27  |3000|0.16  |K    
 101955|           | J99R36Q| CCD|691 |    |2024-12-27T01:34:54.62Z |338.042375 | +0.050556 |0.2  |0.2   |   Gaia2|     |      |    |        |      |      |    |      |     
 101955|           | J99R36Q| CCD|691 |    |2024-12-27T02:11:32.64Z |338.064333 | +0.063833 |0.12 |0.2   |   Gaia2|     |      |    |        |      |      |    |      |     
 101955|           | J99R36Q| CCD|291 |    |2025-01-24T02:07:53.18Z |  5.546083 |+15.898861 |0.26 |0.2   |   Gaia2|23.5 |0.27  |   R|        |      |      |    |      |     
 101955|           | J99R36Q| CCD|291 |    |2025-01-24T02:16:48.86Z |  5.552542 |+15.90225  |0.32 |0.24  |   Gaia2|     |      |    |        |      |      |    |      |     
 101955|           | J99R36Q| CCD|291 |    |2025-01-24T02:25:41.95Z |  5.559    |+15.905417 |0.2  |0.2   |   Gaia2|     |      |    |        |      |      |    |      |     
 101955|           | J99R36Q| CCD|691 |    |2025-01-27T02:18:40.32Z |  8.998208 |+17.604361 |0.12 |0.14  |   Gaia2|22.1 |0.18  |   R|        |      |      |    |      |     
 101955|           | J99R36Q| CCD|691 |    |2025-01-27T02:42:54.43Z |  9.017708 |+17.613778 |0.12 |0.13  |   Gaia2|22.4 |0.22  |   R|        |      |      |    |      |     
 101955|           | J99R36Q| CCD|691 |    |2025-01-27T03:07:09.41Z |  9.037292 |+17.623583 |0.18 |0.22  |   Gaia2|22.3 |0.22  |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|033 |  01|2025-04-01T19:08:44.73Z |104.647695 |+26.470888 |0.213|0.166 |  Gaia3E|20.6 |0.1   |  Gr|        |      |      |    |      |m    
 101955|           |   A1955| CCD|033 |  01|2025-04-01T19:13:02.20Z |104.6514   |+26.46986  |0.18 |0.139 |  Gaia3E|20.2 |0.1   |  Gr|        |      |      |    |      |m    
 101955|           |   A1955| CCD|033 |  01|2025-04-01T19:17:18.81Z |104.65515  |+26.468832 |0.172|0.143 |  Gaia3E|20.6 |0.1   |  Gr|        |      |      |    |      |m    
 101955|           |   A1955| CCD|033 |  01|2025-04-28T20:20:27.45Z |132.6672   |+16.464944 |0.173|0.184 |  Gaia3E|21.5 |0.21  |  Gr|        |      |      |    |      |m    
 101955|           |   A1955| CCD|033 |  01|2025-04-28T20:25:44.54Z |132.67011  |+16.463722 |0.271|0.273 |  Gaia3E|21.5 |0.21  |  Gr|        |      |      |    |      |m    
 101955|           |   A1955| CCD|033 |  01|2025-04-28T20:31:03.36Z |132.67362  |+16.462277 |0.209|0.213 |  Gaia3E|21.2 |0.21  |  Gr|        |      |      |    |      |m
 permID|trx |rcv |obsTime                |doppler     |delay             |rmsDoppler|rmsDelay |com| frq    
 101955|251 |251 |2011-09-29T11:55:00Z   |            | 202.37852003999998|          |  2      |  1|2380    
 101955|251 |251 |2011-09-29T11:55:00Z   | -72841.0156|                  |  1       |         |  1|2380    
 101955|251 |251 |2011-09-28T11:08:00Z   |            | 199.71147727     |          |  2      |  1|2380    
 101955|251 |251 |2011-09-28T11:08:00Z   | -68554.7858|                  |  1       |         |  1|2380    
 101955|251 |251 |2011-09-27T11:39:00Z   |            | 197.29358878999997|          |  2      |  1|2380    
 101955|251 |251 |2011-09-27T11:39:00Z   | -66400.2088|                  |  1       |         |  1|2380    
 101955|251 |251 |2005-10-02T14:10:00Z   |            |  57.76258267     |          |  0.5    |  1|2380    
 101955|251 |251 |2005-10-02T12:55:00Z   |            |  57.5942682      |          |  0.5    |  1|2380    
 101955|251 |251 |2005-09-28T13:35:00Z   |            |  45.7349434      |          |  0.5    |  1|2380    
 101955|251 |251 |2005-09-28T12:00:00Z   | -73137.0697|                  |  1       |         |  1|2380    
 101955|251 |251 |2005-09-28T11:57:00Z   |            |  45.550976399999996|          |  0.5    |  1|2380    
 101955|251 |251 |2005-09-20T11:24:00Z   |            |  33.02422268     |          |  0.5    |  1|2380    
 101955|251 |251 |2005-09-20T09:09:00Z   |            |  33.024251299999996|          |  0.5    |  1|2380    
 101955|251 |251 |2005-09-20T09:06:00Z   |  +2631.7168|                  |  1       |         |  1|2380    
 101955|253 |253 |2005-09-19T12:50:00Z   |            |  33.21550586     |          |  1      |  1|8560    
 101955|253 |253 |2005-09-18T12:20:00Z   |            |  33.873463       |          |  1      |  1|8560    
 101955|251 |251 |2005-09-16T09:27:00Z   |            |  36.60969909     |          |  0.5    |  1|2380    
 101955|251 |251 |2005-09-16T08:45:00Z   |            |  36.65879603     |          |  0.5    |  1|2380    
 101955|251 |251 |2005-09-16T08:44:00Z   | +47170.7359|                  |  1       |         |  1|2380    
 101955|253 |253 |1999-10-01T13:40:00Z   |            |  35.441297       |          |  1      |  1|8560    
 101955|251 |251 |1999-09-25T12:55:00Z   |            |  17.785960829999997|          |  1      |  1|2380    
 101955|251 |251 |1999-09-25T11:09:00Z   |            |  17.63466828     |          |  1      |  1|2380    
 101955|251 |251 |1999-09-24T12:23:00Z   |            |  15.95507555     |          |  1      |  1|2380    
 101955|251 |251 |1999-09-24T10:26:00Z   |            |  15.83896163     |          |  1      |  1|2380    
 101955|251 |251 |1999-09-23T11:28:00Z   |            |  14.84613016     |          |  1      |  1|2380    
 101955|251 |251 |1999-09-23T09:36:00Z   |            |  14.80010619     |          |  1      |  1|2380    
 101955|253 |253 |1999-09-23T09:30:00Z   |            |  14.820630999999999|          |  5      |  1|8560    
 101955|253 |253 |1999-09-21T10:20:00Z   |            |  15.418453999999999|          | 10      |  1|8560    
 101955|253 |253 |1999-09-21T09:00:00Z   |+135959     |                  |  5       |         |  1|8560    
